Orthogroup	Dalotia_update.aa	Alustrica.aa
OG0001698	Dcor_evm.model.hic_scaffold_9_pilon.1102, Dcor_evm.model.hic_scaffold_9_pilon.1103	Alus_evm.model.scaffold11341.3
OG0001699	Dcor_evm.model.hic_scaffold_3_pilon.731	Alus_evm.model.scaffold08115.13
OG0001700	Dcor_evm.model.hic_scaffold_13_pilon.61, Dcor_evm.model.hic_scaffold_9_pilon.603	Alus_evm.model.scaffold11136.7
OG0001701	Dcor_evm.model.hic_scaffold_7_pilon.1223	Alus_evm.model.scaffold03713.12
OG0001703	Dcor_evm.model.hic_scaffold_9_pilon.296	Alus_evm.model.scaffold04027.11
OG0001704	Dcor_evm.model.hic_scaffold_7_pilon.758	Alus_evm.model.scaffold18537.1
OG0001705	Dcor_evm.model.hic_scaffold_9_pilon.1716	Alus_evm.model.scaffold11053.4
OG0001706	Dcor_evm.model.hic_scaffold_10_pilon.1377	Alus_evm.model.scaffold13639.12
OG0001707	Dcor_evm.model.hic_scaffold_10_pilon.1075	Alus_evm.model.scaffold11531.8
OG0001708	Dcor_evm.model.hic_scaffold_10_pilon.906	Alus_evm.model.scaffold13953.7
OG0001710	Dcor_evm.model.hic_scaffold_10_pilon.284	Alus_evm.model.scaffold07778.1, Alus_evm.model.scaffold16523.9
OG0001714	Dcor_evm.model.hic_scaffold_12_pilon.59, Dcor_evm.model.hic_scaffold_4_pilon.870	Alus_evm.model.scaffold07046.24
OG0001715	Dcor_evm.model.hic_scaffold_7_pilon.509	Alus_evm.model.scaffold08217.1, Alus_evm.model.scaffold08688.2
OG0001716	Dcor_evm.model.hic_scaffold_7_pilon.1588	Alus_evm.model.scaffold14615.4
OG0001718	Dcor_evm.model.hic_scaffold_10_pilon.164	Alus_evm.model.scaffold12281.7
OG0001721	Dcor_evm.model.hic_scaffold_5_pilon.945	Alus_evm.model.scaffold09964.8
OG0001721	Dcor_evm.model.hic_scaffold_4_pilon.1104, Dcor_evm.model.hic_scaffold_5_pilon.1474	Alus_evm.model.scaffold06990.8
OG0001722	Dcor_evm.model.hic_scaffold_5_pilon.222	Alus_evm.model.scaffold12464.2
OG0001724	Dcor_evm.model.hic_scaffold_10_pilon.1292, Dcor_evm.model.hic_scaffold_10_pilon.1291	Alus_evm.model.scaffold12347.1, Alus_evm.model.scaffold14217.1
OG0001725	Dcor_evm.model.hic_scaffold_6_pilon.1439	Alus_evm.model.scaffold11137.2
OG0001726	Dcor_evm.model.hic_scaffold_9_pilon.160	Alus_evm.model.scaffold01269.1
OG0001727	Dcor_evm.model.hic_scaffold_7_pilon.8	Alus_evm.model.scaffold08441.2
OG0001728	Dcor_evm.model.hic_scaffold_5_pilon.1363	Alus_evm.model.scaffold08073.21
OG0001729	Dcor_evm.model.hic_scaffold_3_pilon.360	Alus_evm.model.scaffold13760.7
OG0001730	Dcor_evm.model.hic_scaffold_4_pilon.281, Dcor_evm.model.hic_scaffold_4_pilon.36	Alus_evm.model.scaffold10366.2
OG0001731	Dcor_evm.model.hic_scaffold_8_pilon.201	Alus_evm.model.scaffold03503.2
OG0001732	Dcor_evm.model.hic_scaffold_1_pilon.172	Alus_evm.model.scaffold13108.7
OG0001733	Dcor_evm.model.hic_scaffold_4_pilon.477	Alus_evm.model.scaffold00348.8
OG0001734	Dcor_evm.model.hic_scaffold_7_pilon.37	Alus_evm.model.scaffold07803.6
OG0001734	Dcor_evm.model.hic_scaffold_7_pilon.1440	Alus_evm.model.scaffold00030.1
OG0001735	Dcor_evm.model.hic_scaffold_2_pilon.355	Alus_evm.model.scaffold03591.16
OG0001736	Dcor_evm.model.hic_scaffold_9_pilon.1864	Alus_evm.model.scaffold05329.7
OG0001737	Dcor_evm.model.hic_scaffold_10_pilon.416	Alus_evm.model.scaffold02725.2
OG0001738	Dcor_evm.model.hic_scaffold_3_pilon.1508	Alus_evm.model.scaffold12319.4
OG0001739	Dcor_evm.model.hic_scaffold_1_pilon.856	Alus_evm.model.scaffold16859.1
OG0001740	Dcor_evm.model.hic_scaffold_4_pilon.885	Alus_evm.model.scaffold05037.7
OG0001741	Dcor_evm.model.hic_scaffold_8_pilon.151	Alus_evm.model.scaffold16018.4
OG0001742	Dcor_evm.model.hic_scaffold_10_pilon.328, Dcor_evm.model.hic_scaffold_10_pilon.327, Dcor_evm.model.hic_scaffold_10_pilon.326	Alus_evm.model.scaffold12766.2
OG0001743	Dcor_evm.model.hic_scaffold_6_pilon.1520	Alus_evm.model.scaffold09288.11
OG0001744	Dcor_evm.model.hic_scaffold_5_pilon.497	Alus_evm.model.scaffold14526.9
OG0001746	Dcor_evm.model.hic_scaffold_7_pilon.593	Alus_evm.model.scaffold04536.2
OG0001748	Dcor_evm.model.hic_scaffold_3_pilon.91, Dcor_evm.model.hic_scaffold_3_pilon.90	Alus_evm.model.scaffold17910.8
OG0001749	Dcor_evm.model.hic_scaffold_5_pilon.1042	Alus_evm.model.scaffold07472.1
OG0001749	Dcor_evm.model.hic_scaffold_2_pilon.745, Dcor_evm.model.hic_scaffold_5_pilon.894	Alus_evm.model.scaffold05601.2
OG0001750	Dcor_evm.model.hic_scaffold_5_pilon.682	Alus_evm.model.scaffold02235.2, Alus_evm.model.scaffold14367.1
OG0001751	Dcor_evm.model.hic_scaffold_6_pilon.1060	Alus_evm.model.scaffold00763.5
OG0001752	Dcor_evm.model.hic_scaffold_7_pilon.339	Alus_evm.model.scaffold15181.2
OG0001753	Dcor_evm.model.hic_scaffold_8_pilon.562	Alus_evm.model.scaffold05235.3
OG0001754	Dcor_evm.model.hic_scaffold_1_pilon.101	Alus_evm.model.scaffold11656.8
OG0001755	Dcor_evm.model.hic_scaffold_3_pilon.231, Dcor_evm.model.hic_scaffold_7_pilon.1007	Alus_evm.model.scaffold18153.20
OG0001757	Dcor_evm.model.hic_scaffold_2_pilon.418	Alus_evm.model.scaffold06512.1, Alus_evm.model.scaffold17320.4
OG0001758	Dcor_evm.model.hic_scaffold_9_pilon.215, Dcor_evm.model.hic_scaffold_9_pilon.216	Alus_evm.model.scaffold11371.1
OG0001759	Dcor_evm.model.contig_24_pilon.4, Dcor_evm.model.hic_scaffold_67_pilon.14, Dcor_evm.model.WTDall_ctg1026.2, Dcor_evm.model.hic_scaffold_3_pilon.1475, Dcor_evm.model.hic_scaffold_10_pilon.529, Dcor_evm.model.hic_scaffold_62_pilon.20, Dcor_evm.model.hic_scaffold_67_pilon.13	Alus_evm.model.scaffold05920.1, Alus_evm.model.scaffold03868.1
OG0001760	Dcor_evm.model.hic_scaffold_3_pilon.1270, Dcor_evm.model.hic_scaffold_9_pilon.1187	Alus_evm.model.scaffold16964.8
OG0001761	Dcor_evm.model.hic_scaffold_2_pilon.578	Alus_evm.model.scaffold12498.9
OG0001763	Dcor_evm.model.hic_scaffold_7_pilon.205	Alus_evm.model.scaffold04587.6
OG0001764	Dcor_evm.model.hic_scaffold_2_pilon.648	Alus_evm.model.scaffold04022.14
OG0001767	Dcor_evm.model.hic_scaffold_10_pilon.822	Alus_evm.model.scaffold08008.2
OG0001768	Dcor_evm.model.hic_scaffold_10_pilon.339, Dcor_evm.model.hic_scaffold_10_pilon.337, Dcor_evm.model.hic_scaffold_10_pilon.338	Alus_evm.model.scaffold13880.1
OG0001770	Dcor_evm.model.hic_scaffold_3_pilon.1243, Dcor_evm.model.hic_scaffold_3_pilon.1242, Dcor_evm.model.hic_scaffold_9_pilon.1165	Alus_evm.model.scaffold02661.1
OG0001771	Dcor_evm.model.hic_scaffold_1_pilon.45	Alus_evm.model.scaffold04966.2
OG0001773	Dcor_evm.model.hic_scaffold_10_pilon.267	Alus_evm.model.scaffold02536.3
OG0001775	Dcor_evm.model.hic_scaffold_7_pilon.111, Dcor_evm.model.hic_scaffold_7_pilon.122	Alus_evm.model.scaffold04466.3
OG0001776	Dcor_evm.model.hic_scaffold_37_pilon.1, Dcor_evm.model.hic_scaffold_2_pilon.283	Alus_evm.model.scaffold02986.1
OG0001777	Dcor_evm.model.hic_scaffold_2_pilon.159	Alus_evm.model.scaffold03011.4
OG0001778	Dcor_evm.model.hic_scaffold_6_pilon.1137	Alus_evm.model.scaffold00983.7
OG0001779	Dcor_evm.model.hic_scaffold_10_pilon.961	Alus_evm.model.scaffold02987.5
OG0001780	Dcor_evm.model.hic_scaffold_8_pilon.726	Alus_evm.model.scaffold12238.8
OG0001782	Dcor_evm.model.hic_scaffold_7_pilon.769	Alus_evm.model.scaffold13243.9
OG0001783	Dcor_evm.model.hic_scaffold_7_pilon.598	Alus_evm.model.scaffold16003.6
OG0001783	Dcor_evm.model.hic_scaffold_7_pilon.597	Alus_evm.model.scaffold16003.5
OG0001784	Dcor_evm.model.hic_scaffold_7_pilon.194	Alus_evm.model.scaffold11726.1
OG0001785	Dcor_evm.model.hic_scaffold_9_pilon.163	Alus_evm.model.scaffold01596.2
OG0001786	Dcor_evm.model.hic_scaffold_8_pilon.507	Alus_evm.model.scaffold16328.6
OG0001787	Dcor_evm.model.hic_scaffold_8_pilon.313	Alus_evm.model.scaffold14921.11
OG0001788	Dcor_evm.model.hic_scaffold_8_pilon.695	Alus_evm.model.scaffold09992.2
OG0001789	Dcor_evm.model.hic_scaffold_6_pilon.64	Alus_evm.model.scaffold08944.1
OG0001790	Dcor_evm.model.hic_scaffold_5_pilon.852, Dcor_evm.model.hic_scaffold_6_pilon.859	Alus_evm.model.scaffold11550.1, Alus_evm.model.scaffold11550.2
OG0001791	Dcor_evm.model.hic_scaffold_5_pilon.1385	Alus_evm.model.scaffold12596.4
OG0001792	Dcor_evm.model.hic_scaffold_3_pilon.325	Alus_evm.model.scaffold06942.3
OG0001793	Dcor_evm.model.hic_scaffold_5_pilon.807	Alus_evm.model.scaffold08673.1
OG0001794	Dcor_evm.model.hic_scaffold_5_pilon.1090	Alus_evm.model.scaffold18059.4
OG0001795	Dcor_evm.model.hic_scaffold_6_pilon.1437	Alus_evm.model.scaffold01367.2
OG0001796	Dcor_evm.model.hic_scaffold_4_pilon.959	Alus_evm.model.scaffold04110.4
OG0001797	Dcor_evm.model.hic_scaffold_4_pilon.109, Dcor_evm.model.hic_scaffold_4_pilon.213	Alus_evm.model.scaffold02264.3
OG0001799	Dcor_evm.model.hic_scaffold_10_pilon.552	Alus_evm.model.scaffold14730.6
OG0001800	Dcor_evm.model.hic_scaffold_6_pilon.1066	Alus_evm.model.scaffold17749.5
OG0001802	Dcor_evm.model.hic_scaffold_7_pilon.468	Alus_evm.model.scaffold11531.3
OG0001804	Dcor_evm.model.hic_scaffold_3_pilon.196, Dcor_evm.model.hic_scaffold_7_pilon.1042	Alus_evm.model.scaffold12268.2
OG0001805	Dcor_evm.model.hic_scaffold_6_pilon.401	Alus_evm.model.scaffold15850.1
OG0001810	Dcor_evm.model.hic_scaffold_6_pilon.1444	Alus_evm.model.scaffold04883.3
OG0001811	Dcor_evm.model.hic_scaffold_4_pilon.416	Alus_evm.model.scaffold13578.1
OG0001811	Dcor_evm.model.hic_scaffold_4_pilon.414	Alus_evm.model.scaffold18339.1
OG0001812	Dcor_evm.model.hic_scaffold_28_pilon.4	Alus_evm.model.scaffold01937.2
OG0001813	Dcor_evm.model.hic_scaffold_9_pilon.687	Alus_evm.model.scaffold16242.1
OG0001814	Dcor_evm.model.hic_scaffold_2_pilon.736	Alus_evm.model.scaffold01581.3
OG0001815	Dcor_evm.model.hic_scaffold_5_pilon.232	Alus_evm.model.scaffold04861.7, Alus_evm.model.scaffold04861.6
OG0001816	Dcor_evm.model.hic_scaffold_5_pilon.522	Alus_evm.model.scaffold14885.2, Alus_evm.model.scaffold00184.6
OG0001817	Dcor_evm.model.hic_scaffold_13_pilon.20, Dcor_evm.model.hic_scaffold_9_pilon.647	Alus_evm.model.scaffold13826.5
OG0001818	Dcor_evm.model.hic_scaffold_3_pilon.1424	Alus_evm.model.scaffold04970.3
OG0001819	Dcor_evm.model.hic_scaffold_2_pilon.368, Dcor_evm.model.hic_scaffold_2_pilon.369	Alus_evm.model.scaffold14140.16
OG0001820	Dcor_evm.model.hic_scaffold_5_pilon.1364	Alus_evm.model.scaffold08073.20
OG0001821	Dcor_evm.model.hic_scaffold_3_pilon.472	Alus_evm.model.scaffold03724.1
OG0001824	Dcor_evm.model.hic_scaffold_7_pilon.1146	Alus_evm.model.scaffold03713.7
OG0001825	Dcor_evm.model.hic_scaffold_9_pilon.861	Alus_evm.model.scaffold10557.14
OG0001826	Dcor_evm.model.hic_scaffold_1_pilon.1027	Alus_evm.model.scaffold16067.25
OG0001827	Dcor_evm.model.hic_scaffold_3_pilon.1489	Alus_evm.model.scaffold13544.1
OG0001828	Dcor_evm.model.hic_scaffold_4_pilon.479	Alus_evm.model.scaffold03599.6
OG0001829	Dcor_evm.model.hic_scaffold_6_pilon.1426	Alus_evm.model.scaffold10866.9
OG0001830	Dcor_evm.model.hic_scaffold_1_pilon.329	Alus_evm.model.scaffold03597.16
OG0001831	Dcor_evm.model.hic_scaffold_7_pilon.66, Dcor_evm.model.hic_scaffold_7_pilon.67	Alus_evm.model.scaffold07309.2
OG0001832	Dcor_evm.model.hic_scaffold_2_pilon.453	Alus_evm.model.scaffold16744.16
OG0001833	Dcor_evm.model.hic_scaffold_47_pilon.13	Alus_evm.model.scaffold08909.1
OG0001834	Dcor_evm.model.hic_scaffold_4_pilon.1300, Dcor_evm.model.hic_scaffold_6_pilon.1096	Alus_evm.model.scaffold08247.5
OG0001836	Dcor_evm.model.hic_scaffold_2_pilon.423	Alus_evm.model.scaffold02287.1, Alus_evm.model.scaffold18176.1
OG0001837	Dcor_evm.model.hic_scaffold_6_pilon.860	Alus_evm.model.scaffold10885.2
OG0001838	Dcor_evm.model.hic_scaffold_10_pilon.146	Alus_evm.model.scaffold03882.1
OG0001839	Dcor_evm.model.hic_scaffold_8_pilon.235	Alus_evm.model.scaffold05428.6
OG0001840	Dcor_evm.model.hic_scaffold_2_pilon.47	Alus_evm.model.scaffold04022.4
OG0001840	Dcor_evm.model.hic_scaffold_2_pilon.46	Alus_evm.model.scaffold04022.3
OG0001841	Dcor_evm.model.hic_scaffold_7_pilon.258	Alus_evm.model.scaffold00603.4
OG0001842	Dcor_evm.model.hic_scaffold_10_pilon.429	Alus_evm.model.scaffold05051.1
OG0001843	Dcor_evm.model.hic_scaffold_5_pilon.1443, Dcor_evm.model.scaffold2029_size1482.1	Alus_evm.model.scaffold02803.2
OG0001844	Dcor_evm.model.hic_scaffold_2_pilon.541	Alus_evm.model.scaffold14151.6
OG0001845	Dcor_evm.model.hic_scaffold_5_pilon.1361	Alus_evm.model.scaffold08073.24
OG0001846	Dcor_evm.model.hic_scaffold_7_pilon.1155, Dcor_evm.model.hic_scaffold_7_pilon.1156	Alus_evm.model.scaffold06418.3
OG0001848	Dcor_evm.model.hic_scaffold_7_pilon.146	Alus_evm.model.scaffold00483.6
OG0001849	Dcor_evm.model.hic_scaffold_4_pilon.1189, Dcor_evm.model.hic_scaffold_4_pilon.1331	Alus_evm.model.scaffold14368.3
OG0001849	Dcor_evm.model.hic_scaffold_1_pilon.755	Alus_evm.model.scaffold05196.48
OG0001850	Dcor_evm.model.hic_scaffold_3_pilon.228, Dcor_evm.model.hic_scaffold_3_pilon.227, Dcor_evm.model.hic_scaffold_7_pilon.1009	Alus_evm.model.scaffold10167.3
OG0001851	Dcor_evm.model.hic_scaffold_3_pilon.1195	Alus_evm.model.scaffold03605.1
OG0001851	Dcor_evm.model.hic_scaffold_7_pilon.1120	Alus_evm.model.scaffold17442.4
OG0001852	Dcor_evm.model.hic_scaffold_5_pilon.928	Alus_evm.model.scaffold16387.7
OG0001854	Dcor_evm.model.hic_scaffold_8_pilon.725	Alus_evm.model.scaffold10966.2
OG0001855	Dcor_evm.model.hic_scaffold_8_pilon.353	Alus_evm.model.scaffold04947.7
OG0001856	Dcor_evm.model.hic_scaffold_8_pilon.446	Alus_evm.model.scaffold05747.1
OG0001857	Dcor_evm.model.hic_scaffold_6_pilon.1282	Alus_evm.model.scaffold09176.1
OG0001859	Dcor_evm.model.hic_scaffold_2_pilon.562	Alus_evm.model.scaffold00693.23
OG0001860	Dcor_evm.model.scaffold4467_size1202.1, Dcor_evm.model.hic_scaffold_10_pilon.1396	Alus_evm.model.scaffold00733.7
OG0001861	Dcor_evm.model.hic_scaffold_5_pilon.265	Alus_evm.model.scaffold06949.2
OG0001863	Dcor_evm.model.hic_scaffold_5_pilon.1024	Alus_evm.model.scaffold09050.2
OG0001864	Dcor_evm.model.hic_scaffold_1_pilon.816	Alus_evm.model.scaffold01876.38
OG0001865	Dcor_evm.model.hic_scaffold_9_pilon.1575	Alus_evm.model.scaffold01875.1, Alus_evm.model.scaffold01875.3
OG0001866	Dcor_evm.model.hic_scaffold_10_pilon.109	Alus_evm.model.scaffold06505.2
OG0001868	Dcor_evm.model.hic_scaffold_6_pilon.1383	Alus_evm.model.scaffold18403.1, Alus_evm.model.scaffold03934.3
OG0001869	Dcor_evm.model.hic_scaffold_6_pilon.1553	Alus_evm.model.scaffold02832.1
OG0001870	Dcor_evm.model.hic_scaffold_1_pilon.801	Alus_evm.model.scaffold05101.9
OG0001871	Dcor_evm.model.hic_scaffold_3_pilon.219, Dcor_evm.model.hic_scaffold_7_pilon.1018	Alus_evm.model.scaffold17190.1
OG0001872	Dcor_evm.model.hic_scaffold_4_pilon.1334, Dcor_evm.model.hic_scaffold_4_pilon.1185	Alus_evm.model.scaffold11610.2
OG0001874	Dcor_evm.model.hic_scaffold_13_pilon.90, Dcor_evm.model.hic_scaffold_9_pilon.579	Alus_evm.model.scaffold08831.1, Alus_evm.model.scaffold15779.1
OG0001875	Dcor_evm.model.hic_scaffold_7_pilon.1203	Alus_evm.model.scaffold08545.3
OG0001876	Dcor_evm.model.hic_scaffold_5_pilon.95	Alus_evm.model.scaffold08104.1
OG0001877	Dcor_evm.model.hic_scaffold_3_pilon.557	Alus_evm.model.scaffold05990.1
OG0001878	Dcor_evm.model.hic_scaffold_5_pilon.1094	Alus_evm.model.scaffold00006.2, Alus_evm.model.scaffold14868.9
OG0001880	Dcor_evm.model.hic_scaffold_1_pilon.182	Alus_evm.model.scaffold14822.3
OG0001882	Dcor_evm.model.hic_scaffold_3_pilon.294	Alus_evm.model.scaffold00851.4
OG0001885	Dcor_evm.model.hic_scaffold_7_pilon.173	Alus_evm.model.scaffold12837.1
OG0001886	Dcor_evm.model.hic_scaffold_2_pilon.413	Alus_evm.model.scaffold03721.5
OG0001887	Dcor_evm.model.hic_scaffold_4_pilon.221, Dcor_evm.model.hic_scaffold_4_pilon.102, Dcor_evm.model.hic_scaffold_4_pilon.222	Alus_evm.model.scaffold02264.10
OG0001888	Dcor_evm.model.hic_scaffold_2_pilon.292, Dcor_evm.model.hic_scaffold_2_pilon.293	Alus_evm.model.scaffold04437.8
OG0001889	Dcor_evm.model.hic_scaffold_2_pilon.521	Alus_evm.model.scaffold04437.10
OG0001890	Dcor_evm.model.hic_scaffold_2_pilon.307	Alus_evm.model.scaffold08627.4
OG0001891	Dcor_evm.model.hic_scaffold_6_pilon.419	Alus_evm.model.scaffold08412.4, Alus_evm.model.scaffold03127.1
OG0001891	Dcor_evm.model.hic_scaffold_3_pilon.318	Alus_evm.model.scaffold16755.5
OG0001892	Dcor_evm.model.hic_scaffold_3_pilon.494	Alus_evm.model.scaffold06609.5
OG0001893	Dcor_evm.model.hic_scaffold_9_pilon.75	Alus_evm.model.scaffold12178.2
OG0001894	Dcor_evm.model.hic_scaffold_7_pilon.554	Alus_evm.model.scaffold05820.4
OG0001895	Dcor_evm.model.hic_scaffold_7_pilon.842	Alus_evm.model.scaffold00663.14
OG0001896	Dcor_evm.model.hic_scaffold_10_pilon.805	Alus_evm.model.scaffold02228.6
OG0001897	Dcor_evm.model.hic_scaffold_10_pilon.1256	Alus_evm.model.scaffold03497.1
OG0001898	Dcor_evm.model.hic_scaffold_10_pilon.1033	Alus_evm.model.scaffold11531.6
OG0001899	Dcor_evm.model.hic_scaffold_3_pilon.194	Alus_evm.model.scaffold01026.24
OG0001900	Dcor_evm.model.hic_scaffold_10_pilon.624	Alus_evm.model.scaffold03929.8
OG0001902	Dcor_evm.model.hic_scaffold_7_pilon.768	Alus_evm.model.scaffold04948.5
OG0001905	Dcor_evm.model.hic_scaffold_5_pilon.157	Alus_evm.model.scaffold07949.9
OG0001906	Dcor_evm.model.hic_scaffold_3_pilon.94	Alus_evm.model.scaffold01049.1
OG0001907	Dcor_evm.model.hic_scaffold_9_pilon.220, Dcor_evm.model.hic_scaffold_9_pilon.219	Alus_evm.model.scaffold09061.5, Alus_evm.model.scaffold16660.1
OG0001908	Dcor_evm.model.hic_scaffold_9_pilon.1897	Alus_evm.model.scaffold09907.1
OG0001909	Dcor_evm.model.hic_scaffold_8_pilon.886	Alus_evm.model.scaffold00597.6
OG0001911	Dcor_evm.model.hic_scaffold_9_pilon.1128, Dcor_evm.model.hic_scaffold_9_pilon.1904	Alus_evm.model.scaffold04378.11
OG0001912	Dcor_evm.model.hic_scaffold_5_pilon.1238	Alus_evm.model.scaffold15344.2
OG0001913	Dcor_evm.model.hic_scaffold_3_pilon.1299	Alus_evm.model.scaffold04528.6
OG0001914	Dcor_evm.model.hic_scaffold_4_pilon.1212, Dcor_evm.model.hic_scaffold_4_pilon.1213	Alus_evm.model.scaffold04242.4
OG0001915	Dcor_evm.model.hic_scaffold_6_pilon.954	Alus_evm.model.scaffold06445.4
OG0001916	Dcor_evm.model.hic_scaffold_7_pilon.493	Alus_evm.model.scaffold10748.1
OG0001917	Dcor_evm.model.hic_scaffold_6_pilon.278	Alus_evm.model.scaffold06190.5
OG0001918	Dcor_evm.model.hic_scaffold_5_pilon.468	Alus_evm.model.scaffold18515.13
OG0001920	Dcor_evm.model.hic_scaffold_8_pilon.954, Dcor_evm.model.hic_scaffold_8_pilon.644	Alus_evm.model.scaffold10765.6
OG0001921	Dcor_evm.model.hic_scaffold_2_pilon.100	Alus_evm.model.scaffold07088.4
OG0001922	Dcor_evm.model.hic_scaffold_7_pilon.375	Alus_evm.model.scaffold04143.1, Alus_evm.model.scaffold11186.1, Alus_evm.model.scaffold09398.1, Alus_evm.model.scaffold07103.1, Alus_evm.model.scaffold16437.1
OG0001923	Dcor_evm.model.hic_scaffold_9_pilon.284	Alus_evm.model.scaffold05757.4
OG0001924	Dcor_evm.model.hic_scaffold_7_pilon.1370	Alus_evm.model.scaffold07260.4
OG0001925	Dcor_evm.model.hic_scaffold_1_pilon.114	Alus_evm.model.scaffold06948.9
OG0001926	Dcor_evm.model.hic_scaffold_1_pilon.38	Alus_evm.model.scaffold07504.1
OG0001927	Dcor_evm.model.hic_scaffold_6_pilon.1519	Alus_evm.model.scaffold09288.10
OG0001928	Dcor_evm.model.hic_scaffold_4_pilon.676	Alus_evm.model.scaffold09658.1
OG0001929	Dcor_evm.model.hic_scaffold_4_pilon.1101, Dcor_evm.model.hic_scaffold_5_pilon.1477	Alus_evm.model.scaffold15016.10
OG0001930	Dcor_evm.model.hic_scaffold_7_pilon.1195	Alus_evm.model.scaffold04261.1
OG0001931	Dcor_evm.model.hic_scaffold_3_pilon.322	Alus_evm.model.scaffold06942.1
OG0001931	Dcor_evm.model.hic_scaffold_9_pilon.1794	Alus_evm.model.scaffold04378.5
OG0001932	Dcor_evm.model.hic_scaffold_4_pilon.668	Alus_evm.model.scaffold03692.1
OG0001933	Dcor_evm.model.hic_scaffold_8_pilon.466	Alus_evm.model.scaffold15228.2
OG0001934	Dcor_evm.model.hic_scaffold_10_pilon.866	Alus_evm.model.scaffold00357.1
OG0001935	Dcor_evm.model.hic_scaffold_4_pilon.338	Alus_evm.model.scaffold00312.2
OG0001935	Dcor_evm.model.hic_scaffold_4_pilon.337	Alus_evm.model.scaffold00312.3
OG0001937	Dcor_evm.model.hic_scaffold_9_pilon.350	Alus_evm.model.scaffold05989.1, Alus_evm.model.scaffold00001.2, Alus_evm.model.scaffold02826.6
OG0001938	Dcor_evm.model.hic_scaffold_3_pilon.204, Dcor_evm.model.hic_scaffold_7_pilon.1033	Alus_evm.model.scaffold05248.4
OG0001939	Dcor_evm.model.hic_scaffold_2_pilon.617	Alus_evm.model.scaffold11566.5
OG0001940	Dcor_evm.model.hic_scaffold_4_pilon.1325, Dcor_evm.model.hic_scaffold_4_pilon.1195	Alus_evm.model.scaffold14870.3, Alus_evm.model.scaffold14870.4
OG0001942	Dcor_evm.model.hic_scaffold_9_pilon.1690	Alus_evm.model.scaffold07711.8
OG0001943	Dcor_evm.model.hic_scaffold_10_pilon.1202	Alus_evm.model.scaffold05503.3
OG0001944	Dcor_evm.model.hic_scaffold_4_pilon.1264	Alus_evm.model.scaffold04144.4
OG0001946	Dcor_evm.model.hic_scaffold_3_pilon.945	Alus_evm.model.scaffold12566.3
OG0001948	Dcor_evm.model.hic_scaffold_9_pilon.279	Alus_evm.model.scaffold05905.27
OG0001950	Dcor_evm.model.hic_scaffold_9_pilon.1237, Dcor_evm.model.hic_scaffold_9_pilon.700	Alus_evm.model.scaffold00455.2
OG0001951	Dcor_evm.model.hic_scaffold_7_pilon.1353	Alus_evm.model.scaffold04101.2
OG0001952	Dcor_evm.model.hic_scaffold_16_pilon.233, Dcor_evm.model.hic_scaffold_6_pilon.454	Alus_evm.model.scaffold18317.3
OG0001953	Dcor_evm.model.hic_scaffold_2_pilon.447	Alus_evm.model.scaffold04774.7
OG0001954	Dcor_evm.model.hic_scaffold_8_pilon.217	Alus_evm.model.scaffold17263.7
OG0001955	Dcor_evm.model.hic_scaffold_12_pilon.13, Dcor_evm.model.hic_scaffold_3_pilon.1367	Alus_evm.model.scaffold14806.6
OG0001957	Dcor_evm.model.hic_scaffold_7_pilon.135	Alus_evm.model.scaffold15343.1, Alus_evm.model.scaffold18465.1
OG0001958	Dcor_evm.model.hic_scaffold_5_pilon.1201	Alus_evm.model.scaffold03527.1
OG0001960	Dcor_evm.model.hic_scaffold_6_pilon.1490	Alus_evm.model.scaffold09615.1
OG0001962	Dcor_evm.model.hic_scaffold_1_pilon.835	Alus_evm.model.scaffold14179.14
OG0001963	Dcor_evm.model.hic_scaffold_1_pilon.831	Alus_evm.model.scaffold14179.18
OG0001964	Dcor_evm.model.hic_scaffold_4_pilon.64, Dcor_evm.model.hic_scaffold_4_pilon.250	Alus_evm.model.scaffold03247.3
OG0001965	Dcor_evm.model.hic_scaffold_2_pilon.160, Dcor_evm.model.scaffold2158_size1465.1	Alus_evm.model.scaffold03011.3
OG0001966	Dcor_evm.model.hic_scaffold_7_pilon.1398	Alus_evm.model.scaffold05337.4
OG0001967	Dcor_evm.model.hic_scaffold_12_pilon.46, Dcor_evm.model.hic_scaffold_3_pilon.1397	Alus_evm.model.scaffold06593.3
OG0001968	Dcor_evm.model.hic_scaffold_4_pilon.970	Alus_evm.model.scaffold04624.1, Alus_evm.model.scaffold03915.1
OG0001969	Dcor_evm.model.hic_scaffold_7_pilon.1207	Alus_evm.model.scaffold08545.8
OG0001970	Dcor_evm.model.hic_scaffold_10_pilon.522	Alus_evm.model.scaffold06454.5
OG0001971	Dcor_evm.model.hic_scaffold_6_pilon.1388, Dcor_evm.model.hic_scaffold_6_pilon.1387	Alus_evm.model.scaffold11509.7
OG0001972	Dcor_evm.model.hic_scaffold_3_pilon.560	Alus_evm.model.scaffold05990.3
OG0001973	Dcor_evm.model.hic_scaffold_1_pilon.709	Alus_evm.model.scaffold05917.5
OG0001975	Dcor_evm.model.hic_scaffold_10_pilon.771, Dcor_evm.model.hic_scaffold_10_pilon.770	Alus_evm.model.scaffold05066.8, Alus_evm.model.scaffold05066.10, Alus_evm.model.scaffold06085.2
