Geneid	Length	MA	FA	brain	larvae	pupae	MW	FW	control_1_rep1	control_1_rep2	control_2_rep1	control_2_rep2	control_3_rep1	control_3_rep2	gland_1_rep1	gland_1_rep2	gland_2_rep1	gland_2_rep2	gland_3_rep1	gland_3_rep2
Dcor_evm.model.hic_scaffold_2_pilon.682	318	0	0	6	3	13	27	20	2	2	0	1	3	2	4	2	5	7	3	6
Dcor_evm.model.hic_scaffold_2_pilon.683	2388	605	320	1959	2893	3090	4360	3828	506	544	528	618	476	481	981	955	999	911	945	370
Dcor_evm.model.hic_scaffold_2_pilon.684	327	1030	2389	6937	821	1984	1204	3153	342	308	320	317	329	263	374	414	335	284	368	333
Dcor_evm.model.hic_scaffold_2_pilon.685	837	85	58	390	703	1001	1014	737	128	97	100	120	103	99	117	143	136	106	144	100
Dcor_evm.model.hic_scaffold_2_pilon.686	1533	0	19	118	1311	193	1036	4514	906	887	685	734	834	735	573	524	444	417	466	370
Dcor_evm.model.hic_scaffold_2_pilon.687	3357	583	679	4222	6121	4531	8382	16794	19318	18591	13548	16601	15771	12503	28934	27101	25910	23870	26475	17199
Dcor_evm.model.hic_scaffold_2_pilon.688	1080	168	165	281	2758	3630	1575	3450	211	240	183	205	176	216	347	348	321	311	279	210
Dcor_evm.model.hic_scaffold_2_pilon.689	699	335	219	2050	2042	6049	2921	3449	612	542	437	553	517	546	576	523	645	528	598	391
Dcor_evm.model.hic_scaffold_2_pilon.690	3627	408	133	8081	4939	12360	2457	6949	2533	2375	1471	1943	2008	2356	2151	2140	2130	1916	2054	1135
Dcor_evm.model.hic_scaffold_2_pilon.691	1170	121	7	1986	555	1162	341	602	215	154	93	115	130	130	166	129	136	137	140	75
Dcor_evm.model.hic_scaffold_2_pilon.692	1020	1025	582	1380	33625	8644	13138	56358	9211	8687	8145	9059	8092	8746	10238	9579	9719	8685	9438	8553
Dcor_evm.model.hic_scaffold_2_pilon.693	3294	1905	2103	83	185	99	27	537	68	48	40	29	28	35	71	78	72	57	87	76
Dcor_evm.model.hic_scaffold_2_pilon.694	585	26	2	0	38	1547	4323	0	257	258	9	6	198	315	335	319	292	241	296	7
Dcor_evm.model.hic_scaffold_2_pilon.695	1401	578	16	0	995	7773	6739	0	8468	7809	264	276	6847	14888	16057	14672	9239	8309	12870	384
Dcor_evm.model.hic_scaffold_2_pilon.696	420	620	3365	13080	5013	2218	12333	8168	2182	2078	2252	2374	1974	2101	2033	1815	1988	1670	1874	2439
Dcor_evm.model.hic_scaffold_2_pilon.697	1800	128	84	617	1473	3095	2569	3124	218	194	191	173	181	194	299	251	242	206	259	208
Dcor_evm.model.hic_scaffold_2_pilon.698	2964	91	38	672	464	487	505	6295	941	899	355	697	696	903	1207	1086	984	1025	1024	482
Dcor_evm.model.hic_scaffold_2_pilon.699	312	339	2172	4017	1124	2754	2719	2462	187	174	178	170	172	155	202	189	163	130	204	175
Dcor_evm.model.hic_scaffold_2_pilon.700	2607	32	5	75	75	81	20	336	31	24	6	15	21	14	30	38	33	25	26	17
Dcor_evm.model.hic_scaffold_2_pilon.701	5334	236	82	661	1635	2184	339	3756	416	393	258	317	343	345	497	450	489	411	460	229
Dcor_evm.model.hic_scaffold_2_pilon.702	1953	24	486	352	8086	51	3222	838	505	477	317	412	403	353	775	724	619	543	693	364
Dcor_evm.model.hic_scaffold_2_pilon.703	1929	60	181	428	1209	22	1343	216	86	106	66	66	98	107	124	100	99	74	110	51
Dcor_evm.model.hic_scaffold_2_pilon.704	4623	84	69	7017	798	643	823	2114	120	131	54	114	120	72	138	127	103	94	107	37
Dcor_evm.model.hic_scaffold_2_pilon.705	1650	14	0	5	24	1227	881	0	77	83	2	1	60	147	132	117	104	109	125	8
Dcor_evm.model.hic_scaffold_2_pilon.706	399	782	510	2093	271	525	991	2053	310	335	317	391	283	260	294	266	268	212	307	193
Dcor_evm.model.hic_scaffold_2_pilon.707	417	248	520	2665	747	1337	1792	2790	375	335	388	337	340	319	323	328	371	299	351	319
Dcor_evm.model.hic_scaffold_2_pilon.708	294	0	12	140	55	354	74	356	26	45	39	28	40	26	43	39	43	47	33	23
Dcor_evm.model.hic_scaffold_2_pilon.709	942	72	0	14	34	106	49	43	12	10	3	9	7	11	9	20	14	14	10	5
Dcor_evm.model.hic_scaffold_2_pilon.710	1530	443	98	987	3472	2352	1626	7540	814	834	585	666	657	732	808	749	876	791	806	490
Dcor_evm.model.hic_scaffold_2_pilon.711	2922	0	34	1160	421	1859	723	722	2	8	4	5	3	9	8	5	9	7	7	9
Dcor_evm.model.hic_scaffold_2_pilon.712	2922	0	0	45	7	6	9	38	1	0	0	0	0	2	0	2	0	0	0	3
Dcor_evm.model.hic_scaffold_2_pilon.713	630	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.714	660	2	0	2	0	0	18863	0	5	1	4	1	110	994	5	3	1	0	0	2
Dcor_evm.model.hic_scaffold_2_pilon.715	9732	994	554	17568	612741	100348	53863	540037	274322	277673	167224	244032	242573	198287	135671	132873	193813	173372	159483	69403
Dcor_evm.model.hic_scaffold_2_pilon.716	948	0	2	0	0	9	3628	0	4	3	3	3	54	507	0	0	0	1	0	1
Dcor_evm.model.hic_scaffold_2_pilon.717	426	2	0	0	2	0	9431	0	10	5	0	1	150	1151	1	1	0	0	1	6
Dcor_evm.model.hic_scaffold_2_pilon.718	588	4	4	2	36	4	9932	2	5	5	2	2	94	625	1	0	1	2	3	2
Dcor_evm.model.hic_scaffold_2_pilon.719	1140	0	0	2	4	2	6947	2	10	14	0	2	246	1898	0	0	1	0	2	1
Dcor_evm.model.hic_scaffold_2_pilon.720	1515	8	8	32	14	5	8586	15	30	37	16	15	494	4182	16	9	10	7	10	8
Dcor_evm.model.hic_scaffold_2_pilon.721	1410	30	0	26	0	0	373	6	18	10	9	9	201	1504	10	6	2	1	4	3
Dcor_evm.model.hic_scaffold_2_pilon.722	351	0	0	0	0	0	376	4	1	3	2	3	4	6	0	1	5	2	0	7
Dcor_evm.model.hic_scaffold_2_pilon.723	1083	2	12	29	20	8	17966	8	1	1	0	3	0	3	1	1	1	1	0	0
Dcor_evm.model.hic_scaffold_2_pilon.724	492	0	4	20	10	8	9490	40	19	16	17	12	23	146	7	12	13	12	13	9
Dcor_evm.model.hic_scaffold_2_pilon.725	894	124	20	77	72	46	263327	48	486	371	114	109	699	4265	56	37	120	99	68	121
Dcor_evm.model.hic_scaffold_2_pilon.726	2370	50	0	86	87	18	6501	108	89	101	38	45	1726	15603	31	34	32	29	25	13
Dcor_evm.model.hic_scaffold_2_pilon.727	351	616	481	5651	2906	10301	4201	4203	563	552	552	542	544	532	797	700	691	611	785	608
Dcor_evm.model.hic_scaffold_2_pilon.728	267	166	0	4	4	2	8131	12	20	15	187	164	160	732	40	40	609	472	250	111
Dcor_evm.model.hic_scaffold_2_pilon.729	399	366	10	22	25	32	118987	8	103	87	1684	1630	1213	7360	382	386	5648	4933	2109	1418
Dcor_evm.model.hic_scaffold_2_pilon.730	408	318	2	0	3	2	47035	0	35	31	964	879	696	4065	147	151	1792	1690	661	455
Dcor_evm.model.hic_scaffold_2_pilon.731	408	28	18	0	3	2	40898	2	36	30	68	54	83	478	110	109	1125	1304	407	450
Dcor_evm.model.hic_scaffold_2_pilon.732	246	151	89	148	9	29	1418	19	13	16	16	10	24	147	22	14	10	22	17	17
Dcor_evm.model.hic_scaffold_2_pilon.733	1452	486	316	503	2190	2346	2452	2164	1023	1014	1193	1300	990	931	983	954	1025	834	958	568
Dcor_evm.model.hic_scaffold_2_pilon.734	1722	16854	9053	12495	69	23	60391	69795	31248	30040	16274	21205	26541	25629	46370	43797	40755	35826	45719	30118
Dcor_evm.model.hic_scaffold_2_pilon.735	3003	198	225	1453	2121	4325	2571	2134	228	221	183	194	212	168	233	220	259	233	262	128
Dcor_evm.model.hic_scaffold_2_pilon.736	3360	214	152	1335	4529	4998	728	7384	996	991	655	923	809	894	1285	1194	1179	1082	1161	545
Dcor_evm.model.hic_scaffold_2_pilon.737	267	1672	11879	12851	9596	3179	25904	16274	3783	3654	4474	4295	3653	3795	2980	2904	3239	2895	3004	3924
Dcor_evm.model.hic_scaffold_2_pilon.738	4404	146	114	784	514	1067	366	3639	479	469	261	378	360	395	473	448	467	385	467	259
Dcor_evm.model.hic_scaffold_2_pilon.739	555	38	240	3931	436	499	1209	469	56	52	69	75	50	38	71	51	33	38	61	36
Dcor_evm.model.hic_scaffold_2_pilon.740	489	288	616	1596	294	624	733	1224	109	126	114	135	111	89	123	100	109	68	83	118
Dcor_evm.model.hic_scaffold_2_pilon.741	819	2277	820	1208	9152	3688	6856	13919	1030	972	654	788	849	956	1140	1080	1151	1004	1048	657
Dcor_evm.model.hic_scaffold_2_pilon.742	2229	325	100	1137	2379	5611	793	2569	303	306	283	301	287	309	373	366	357	307	384	282
Dcor_evm.model.hic_scaffold_2_pilon.743	714	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.744	1749	78	0	74	389	641	289	184	9	7	0	4	3	5	14	15	14	7	13	2
Dcor_evm.model.hic_scaffold_2_pilon.745	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.746	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.747	1998	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.748	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.749	204	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.750	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.751	636	297	5889	927	12	45	34	32	1	2	0	1	2	2	2	4	2	2	4	7
Dcor_evm.model.hic_scaffold_2_pilon.752	1014	0	8	26	44	52	30	1	9	9	3	4	8	0	10	20	9	5	19	8
Dcor_evm.model.hic_scaffold_2_pilon.753	3942	46	6	316	398	624	45	702	91	88	30	66	72	65	80	73	54	47	74	19
Dcor_evm.model.hic_scaffold_2_pilon.754	876	4	0	211	640	4198	42	914	24	38	25	25	19	15	30	25	22	26	15	7
Dcor_evm.model.hic_scaffold_2_pilon.755	11451	320	66	2736	3800	3022	1154	6685	827	930	516	715	741	772	1270	1356	1130	1004	1305	638
Dcor_evm.model.hic_scaffold_2_pilon.756	3141	472	104	1889	3055	2159	711	6037	1082	1037	612	873	849	898	1178	1169	1060	966	1085	602
Dcor_evm.model.hic_scaffold_2_pilon.757	1779	304	109	701	2146	461	1184	7932	2309	2145	1024	1237	1709	1363	1114	1074	993	922	981	830
Dcor_evm.model.hic_scaffold_2_pilon.758	849	12	45	253	128	94	147	176	35	28	11	21	18	24	28	18	27	14	31	6
Dcor_evm.model.hic_scaffold_2_pilon.759	1350	184	124	525	1617	4452	3387	3897	559	525	450	459	456	581	540	579	566	478	588	364
Dcor_evm.model.hic_scaffold_2_pilon.760	2361	498	416	2034	3028	2571	714	3367	835	828	412	516	670	529	821	827	624	518	741	386
Dcor_evm.model.hic_scaffold_2_pilon.761	5235	696	257	2770	4152	10510	2046	11808	1427	1233	803	1013	1128	1411	1936	1816	1762	1637	1799	901
Dcor_evm.model.hic_scaffold_2_pilon.762	14709	763	541	19331	4519	4070	2626	24568	3762	3726	1113	2200	2932	2230	2850	2733	2473	2427	2647	1150
Dcor_evm.model.hic_scaffold_2_pilon.763	876	0	0	29	14	304	504	73	16	28	5	3	25	43	40	64	53	36	42	2
Dcor_evm.model.hic_scaffold_2_pilon.764	291	3	0	0	14	5	0	0	1	2	1	0	3	0	0	2	3	0	2	0
Dcor_evm.model.hic_scaffold_2_pilon.765	1152	638	317	2361	3085	6547	3771	5855	1404	1341	1126	1264	1191	1158	1610	1528	1439	1311	1536	834
Dcor_evm.model.hic_scaffold_2_pilon.766	1335	153	201	625	5785	5491	3200	14404	1605	1727	1393	1620	1514	1672	2182	2090	1913	1779	1909	1160
Dcor_evm.model.hic_scaffold_2_pilon.767	1887	62	48	820	527	1046	247	2992	643	587	391	555	505	603	578	542	513	489	498	296
Dcor_evm.model.hic_scaffold_2_pilon.768	1086	232	130	470	1080	294	945	5391	910	774	563	725	738	838	891	788	711	712	717	658
Dcor_evm.model.hic_scaffold_2_pilon.769	1149	178	12	836	2505	10828	1493	2636	318	285	255	306	272	320	389	365	328	323	375	223
Dcor_evm.model.hic_scaffold_2_pilon.770	1548	188	90	441	1135	245	1389	1814	63	55	58	34	61	42	64	81	59	63	68	70
Dcor_evm.model.hic_scaffold_2_pilon.771	7566	1067	931	4963	7188	5213	7629	7034	378	375	127	240	328	235	427	366	388	300	403	125
Dcor_evm.model.hic_scaffold_2_pilon.772	1662	1059	684	1544	1289	747	4725	2260	1195	1218	808	869	977	961	957	959	907	832	870	479
Dcor_evm.model.hic_scaffold_2_pilon.773	2043	89	62	707	173	3030	2944	230	168	152	70	70	152	241	226	230	248	184	232	45
Dcor_evm.model.hic_scaffold_2_pilon.774	8628	2	0	34	597	4956	45	42	112	85	26	53	89	84	89	96	90	64	80	28
Dcor_evm.model.hic_scaffold_2_pilon.775	1626	452	419	1293	1145	390	3281	3850	3358	3417	2269	2517	2943	3212	3575	3425	3164	2871	3415	2069
Dcor_evm.model.hic_scaffold_2_pilon.776	1941	33	26	665	218	135	137	287	33	34	20	37	33	23	76	50	53	42	57	20
Dcor_evm.model.hic_scaffold_2_pilon.777	2112	20	2	10	20	131	30	36	7	9	3	0	6	1	17	9	11	16	7	4
Dcor_evm.model.hic_scaffold_2_pilon.778	6156	685	332	1771	6558	1579	5820	15679	22201	21701	10077	14136	17289	12523	26027	24750	23929	22133	24341	14374
Dcor_evm.model.hic_scaffold_2_pilon.779	1641	385	219	1763	8045	9692	3526	9255	2468	2230	1993	2192	2045	2376	2875	2674	2605	2438	2579	2033
Dcor_evm.model.hic_scaffold_2_pilon.780	705	176	290	978	302	363	520	738	54	54	42	67	65	41	53	62	44	48	58	30
Dcor_evm.model.hic_scaffold_2_pilon.781	813	372	118	2063	7964	4874	9701	11218	2717	2575	2053	2281	2406	2055	2540	2416	2408	2033	2539	2104
Dcor_evm.model.hic_scaffold_2_pilon.782	1518	236	90	648	4499	926	3551	2060	1078	1054	815	915	916	871	733	655	647	643	667	375
Dcor_evm.model.hic_scaffold_2_pilon.783	756	384	502	2650	2123	3596	4012	3402	363	368	276	300	365	294	316	327	361	282	349	220
Dcor_evm.model.hic_scaffold_2_pilon.784	606	145	117	405	3202	2369	2278	4517	607	542	433	491	464	526	652	605	623	554	647	358
Dcor_evm.model.hic_scaffold_2_pilon.785	945	342	134	1203	2250	2880	9633	8148	3652	3494	3205	3409	3249	2624	4312	4088	4348	3714	4146	3072
Dcor_evm.model.hic_scaffold_2_pilon.786	333	71	241	1001	409	486	546	877	73	84	87	101	102	77	113	109	125	89	106	92
Dcor_evm.model.hic_scaffold_2_pilon.787	3948	48	21	762	1786	7648	1912	1050	103	83	84	77	79	82	180	156	136	118	133	46
Dcor_evm.model.hic_scaffold_2_pilon.788	1293	78	202	1032	66	176	76	358	5	1	4	1	8	3	4	7	3	2	4	3
Dcor_evm.model.hic_scaffold_2_pilon.789	2766	98	152	175	2511	3631	1266	3958	688	692	551	692	714	575	951	897	1017	889	1015	586
Dcor_evm.model.hic_scaffold_2_pilon.790	507	352	2072	3388	1668	1869	4921	4675	273	270	425	424	262	317	359	335	431	367	381	302
Dcor_evm.model.hic_scaffold_2_pilon.791	375	607	308	538	3917	4932	2334	3644	342	376	318	341	342	348	522	421	414	431	484	323
Dcor_evm.model.hic_scaffold_2_pilon.792	810	62	162	667	205	556	317	259	17	16	15	11	11	9	16	14	17	16	20	8
Dcor_evm.model.hic_scaffold_2_pilon.793	768	0	0	3145	0	14	46	48	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.794	351	0	0	27	0	112	1	12	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_2_pilon.795	1333	67	6	172	229	15	449	921	767	761	912	896	717	568	445	431	696	583	492	373
Dcor_evm.model.hic_scaffold_30_pilon.1	1281	0	0	4	0	0	0	8	0	0	1	0	0	0	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.2	558	0	0	4	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.3	1254	0	0	6	8	12	2	7	0	2	0	0	2	1	3	0	0	0	1	0
Dcor_evm.model.hic_scaffold_30_pilon.4	351	0	0	0	1	21	0	2	0	2	2	2	3	4	3	6	1	3	0	0
Dcor_evm.model.hic_scaffold_30_pilon.5	708	0	0	0	9	29	0	5	1	0	1	0	3	3	3	1	1	2	2	1
Dcor_evm.model.hic_scaffold_30_pilon.6	1125	249	251	1479	355	76	73	12464	1	0	1	3	1	4	28	7	3	2	9	56
Dcor_evm.model.hic_scaffold_30_pilon.7	1428	0	0	2	0	0	0	2	0	1	0	0	1	0	6	4	2	2	6	3
Dcor_evm.model.hic_scaffold_30_pilon.8	1080	621	571	3286	841	191	182	27503	187	111	241	318	146	210	336	342	158	86	235	1746
Dcor_evm.model.hic_scaffold_30_pilon.9	408	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Dcor_evm.model.hic_scaffold_30_pilon.10	501	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
Dcor_evm.model.hic_scaffold_30_pilon.11	1788	0	0	2	4	0	16	22	2	7	10	12	6	11	14	13	18	19	15	14
Dcor_evm.model.hic_scaffold_30_pilon.12	543	0	3	0	0	0	0	6	1	3	1	6	2	1	5	6	9	5	3	13
Dcor_evm.model.hic_scaffold_30_pilon.13	396	0	14	0	3	6	2	29	10	6	9	14	8	15	72	60	59	51	62	101
Dcor_evm.model.hic_scaffold_30_pilon.14	963	0	0	2	5	15	8	10	1	0	0	0	0	1	0	1	0	0	1	0
Dcor_evm.model.hic_scaffold_30_pilon.15	1335	0	0	8	16	41	9	37	0	4	0	0	1	3	2	1	2	1	3	0
Dcor_evm.model.hic_scaffold_30_pilon.16	288	0	0	0	26	207	9	5	11	10	6	8	11	10	25	29	23	13	23	11
Dcor_evm.model.hic_scaffold_30_pilon.17	402	0	0	0	0	4	0	4	3	1	0	0	0	0	1	0	0	0	1	1
Dcor_evm.model.hic_scaffold_30_pilon.18	864	0	4	90	4	2	10	10	0	1	0	1	0	1	0	1	2	0	0	1
Dcor_evm.model.hic_scaffold_30_pilon.19	1080	0	0	0	9	18	4	14	0	0	0	0	0	1	0	1	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.20	657	0	0	2	2	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.21	3021	0	0	4	4	11	12	10	0	0	0	0	0	0	1	0	0	1	0	0
Dcor_evm.model.hic_scaffold_30_pilon.22	873	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.23	333	0	0	0	0	4	0	3	0	0	1	0	0	0	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.24	873	0	0	2	13	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0
Dcor_evm.model.hic_scaffold_30_pilon.25	945	0	0	4	0	2	3	2	0	0	0	0	1	0	0	1	1	1	0	0
Dcor_evm.model.hic_scaffold_30_pilon.26	939	0	0	2	2	13	0	2	0	1	0	1	0	0	1	0	0	1	0	0
Dcor_evm.model.hic_scaffold_30_pilon.27	657	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.28	303	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.29	645	0	0	0	1	2	0	2	1	2	0	0	0	1	0	1	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.30	1683	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_30_pilon.31	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.1	543	8	0	4	5	27	32	8	2	3	0	1	0	1	6	4	6	6	9	3
Dcor_evm.model.hic_scaffold_31_pilon.2	360	0	4	0	3	21	21	0	2	3	2	0	2	2	4	2	1	3	4	6
Dcor_evm.model.hic_scaffold_31_pilon.3	822	10	16	117	723	806	108	188	97	94	71	75	74	84	188	166	137	144	168	95
Dcor_evm.model.hic_scaffold_31_pilon.4	525	0	0	328	14	67	105	2	6	3	2	8	4	3	9	11	3	13	14	1
Dcor_evm.model.hic_scaffold_31_pilon.5	945	0	0	6	7	3	20	16	2	0	0	0	0	0	0	0	0	0	1	0
Dcor_evm.model.hic_scaffold_31_pilon.6	1395	0	0	8	1	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.7	675	0	0	36	4	11	6	28	1	0	1	0	1	2	0	1	0	1	1	0
Dcor_evm.model.hic_scaffold_31_pilon.8	2079	0	0	2	4	12	16	4	1	0	0	0	0	1	1	2	0	1	1	2
Dcor_evm.model.hic_scaffold_31_pilon.9	759	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.10	384	0	0	22	2	4	4	9	2	0	0	0	1	2	1	1	1	0	3	2
Dcor_evm.model.hic_scaffold_31_pilon.11	399	0	0	11	2	4	4	15	0	1	0	0	0	0	3	1	0	0	1	0
Dcor_evm.model.hic_scaffold_31_pilon.12	516	0	4	5	4	13	1	21	0	2	0	0	2	0	2	2	4	3	4	1
Dcor_evm.model.hic_scaffold_31_pilon.13	486	0	0	15	4	10	0	22	4	4	5	7	5	4	8	7	6	7	6	5
Dcor_evm.model.hic_scaffold_31_pilon.14	795	0	0	0	5	1	8	20	0	3	2	2	0	4	2	2	5	1	1	0
Dcor_evm.model.hic_scaffold_31_pilon.15	1392	0	0	10	14	4	74	24	7	3	8	5	1	4	1	4	5	6	5	1
Dcor_evm.model.hic_scaffold_31_pilon.16	660	10	0	32	36	111	27	101	5	5	3	3	12	6	2	5	5	9	8	2
Dcor_evm.model.hic_scaffold_31_pilon.17	723	58	116	1058	482	1522	358	694	34	53	38	28	36	30	61	56	51	49	59	17
Dcor_evm.model.hic_scaffold_31_pilon.18	1188	0	0	6	4	0	2	6	0	0	0	0	0	2	0	1	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.19	252	22	36	354	211	430	236	339	9	7	3	12	3	9	11	18	9	8	27	6
Dcor_evm.model.hic_scaffold_31_pilon.20	396	0	0	2	0	53	2	2	0	0	0	0	0	0	1	1	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.21	375	0	0	293	20	4	14	5	0	1	1	0	0	0	3	1	1	1	2	1
Dcor_evm.model.hic_scaffold_31_pilon.22	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.23	468	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.24	888	0	0	5	5	29	2	14	0	0	0	0	1	2	0	1	0	0	1	0
Dcor_evm.model.hic_scaffold_31_pilon.25	375	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.26	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.27	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.28	1353	0	0	2	0	2	0	2	1	0	0	1	0	0	0	0	0	0	1	0
Dcor_evm.model.hic_scaffold_31_pilon.29	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.30	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.31	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.32	462	28	2	198	32	88	38	30	161	160	178	169	131	161	125	140	196	159	160	157
Dcor_evm.model.hic_scaffold_31_pilon.33	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.34	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.35	306	0	0	6	24	6	4	6	1	4	1	0	1	0	1	1	1	0	2	0
Dcor_evm.model.hic_scaffold_31_pilon.36	453	0	0	2	2	1	1	3	0	0	0	0	0	0	0	0	0	1	1	0
Dcor_evm.model.hic_scaffold_31_pilon.37	1032	0	0	15	12	13	8	18	1	1	0	1	1	1	3	0	1	0	0	1
Dcor_evm.model.hic_scaffold_31_pilon.38	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_31_pilon.39	363	0	14	8	4	0	0	4	0	1	2	0	0	0	0	2	0	1	1	1
Dcor_evm.model.hic_scaffold_31_pilon.40	798	3	0	13	4	12	24	29	18	26	14	12	13	29	28	23	20	22	17	7
Dcor_evm.model.hic_scaffold_32_pilon.1	1716	6	4	18	16	18	6	52	2	3	1	1	5	0	6	3	2	3	0	2
Dcor_evm.model.hic_scaffold_32_pilon.2	1554	86	40	156	274	1536	470	1008	52	55	41	49	49	43	64	58	44	46	50	38
Dcor_evm.model.hic_scaffold_32_pilon.3	1116	289	580	30	17	24	2	68	6	0	4	6	2	4	1	2	4	0	1	1
Dcor_evm.model.hic_scaffold_33_pilon.1	423	0	24	10	2	23	2	6	0	0	0	0	1	0	1	1	0	1	1	2
Dcor_evm.model.hic_scaffold_33_pilon.2	690	14	6	439	40	34	480	41	6	8	31	38	21	11	34	44	30	12	47	38
Dcor_evm.model.hic_scaffold_33_pilon.3	813	0	0	7	6	18	6	34	2	1	0	1	1	0	1	2	2	0	2	5
Dcor_evm.model.hic_scaffold_33_pilon.4	1629	0	0	11	5	22	0	12	0	0	0	1	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_33_pilon.5	897	0	0	6	3	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_33_pilon.6	828	0	0	9	2	6	2	8	1	3	0	1	2	3	1	2	2	0	2	0
Dcor_evm.model.hic_scaffold_33_pilon.7	705	0	0	2	4	14	6	0	0	1	0	0	0	1	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_33_pilon.8	1218	0	6	16	8	30	12	25	2	3	0	0	2	1	1	5	0	3	2	0
Dcor_evm.model.hic_scaffold_33_pilon.9	201	0	0	60	0	6	0	9	0	0	0	1	0	0	0	0	0	0	1	0
Dcor_evm.model.hic_scaffold_33_pilon.10	3276	6	0	172	8	37	33	8	1	0	0	1	1	0	0	1	0	0	0	1
Dcor_evm.model.hic_scaffold_33_pilon.11	249	0	0	11	1	0	6	2	0	0	0	0	0	0	0	0	1	0	0	1
Dcor_evm.model.hic_scaffold_33_pilon.12	345	0	0	10	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
