Orthogroup	Dalotia_update.aa	Liometoxenus.aa
OG0001626	Dcor_evm.model.hic_scaffold_10_pilon.1349	Liom_evm.model.scaffold41572.2
OG0001626	Dcor_evm.model.hic_scaffold_10_pilon.350	Liom_evm.model.scaffold49397.3
OG0001627	Dcor_evm.model.hic_scaffold_5_pilon.746, Dcor_evm.model.contig_94_pilon.1, Dcor_evm.model.hic_scaffold_5_pilon.745	Liom_evm.model.scaffold11471.1
OG0001628	Dcor_evm.model.hic_scaffold_1_pilon.336	Liom_evm.model.scaffold51170.1
OG0001629	Dcor_evm.model.hic_scaffold_10_pilon.458, Dcor_evm.model.hic_scaffold_10_pilon.457	Liom_evm.model.scaffold34644.1
OG0001630	Dcor_evm.model.hic_scaffold_1_pilon.220	Liom_evm.model.scaffold00593.1, Liom_evm.model.scaffold31935.1
OG0001631	Dcor_evm.model.scaffold946_size2164.1, Dcor_evm.model.hic_scaffold_2_pilon.279, Dcor_evm.model.scaffold946_size2164.3	Liom_evm.model.scaffold46910.3
OG0001633	Dcor_evm.model.hic_scaffold_9_pilon.252	Liom_evm.model.scaffold57263.1
OG0001634	Dcor_evm.model.hic_scaffold_1_pilon.813	Liom_evm.model.scaffold02363.1
OG0001638	Dcor_evm.model.hic_scaffold_1_pilon.23	Liom_evm.model.scaffold37657.4
OG0001639	Dcor_evm.model.hic_scaffold_1_pilon.1039, Dcor_evm.model.hic_scaffold_1_pilon.1037	Liom_evm.model.scaffold04238.1, Liom_evm.model.scaffold20677.1
OG0001640	Dcor_evm.model.hic_scaffold_1_pilon.27	Liom_evm.model.scaffold56805.1
OG0001641	Dcor_evm.model.hic_scaffold_16_pilon.144, Dcor_evm.model.hic_scaffold_6_pilon.685	Liom_evm.model.scaffold58440.1, Liom_evm.model.scaffold58382.1
OG0001642	Dcor_evm.model.hic_scaffold_16_pilon.44	Liom_evm.model.scaffold26497.1
OG0001642	Dcor_evm.model.hic_scaffold_8_pilon.138	Liom_evm.model.scaffold18477.2
OG0001644	Dcor_evm.model.hic_scaffold_3_pilon.20	Liom_evm.model.scaffold40253.1, Liom_evm.model.scaffold25567.1, Liom_evm.model.scaffold14981.1
OG0001645	Dcor_evm.model.hic_scaffold_5_pilon.198	Liom_evm.model.scaffold48151.3
OG0001646	Dcor_evm.model.hic_scaffold_9_pilon.196	Liom_evm.model.scaffold09664.1, Liom_evm.model.scaffold09664.2, Liom_evm.model.scaffold14359.4, Liom_evm.model.scaffold15541.1
OG0001647	Dcor_evm.model.hic_scaffold_13_pilon.151, Dcor_evm.model.hic_scaffold_9_pilon.522	Liom_evm.model.scaffold07418.1
OG0001649	Dcor_evm.model.hic_scaffold_10_pilon.309	Liom_evm.model.scaffold27879.5
OG0001650	Dcor_evm.model.hic_scaffold_9_pilon.193	Liom_evm.model.scaffold14359.1
OG0001651	Dcor_evm.model.hic_scaffold_5_pilon.206	Liom_evm.model.scaffold40693.2
OG0001652	Dcor_evm.model.hic_scaffold_5_pilon.84	Liom_evm.model.scaffold41092.1
OG0001653	Dcor_evm.model.hic_scaffold_2_pilon.241	Liom_evm.model.scaffold55319.1, Liom_evm.model.scaffold09035.1
OG0001654	Dcor_evm.model.hic_scaffold_9_pilon.534, Dcor_evm.model.hic_scaffold_13_pilon.135, Dcor_evm.model.hic_scaffold_9_pilon.536	Liom_evm.model.scaffold02452.1
OG0001655	Dcor_evm.model.hic_scaffold_13_pilon.130, Dcor_evm.model.hic_scaffold_9_pilon.540	Liom_evm.model.scaffold49141.1
OG0001656	Dcor_evm.model.hic_scaffold_10_pilon.184	Liom_evm.model.scaffold25054.3
OG0001657	Dcor_evm.model.hic_scaffold_2_pilon.10	Liom_evm.model.scaffold38665.1
OG0001658	Dcor_evm.model.hic_scaffold_5_pilon.1151	Liom_evm.model.scaffold00967.1
OG0001659	Dcor_evm.model.hic_scaffold_6_pilon.1211	Liom_evm.model.scaffold30302.1, Liom_evm.model.scaffold61175.1
OG0001660	Dcor_evm.model.hic_scaffold_9_pilon.972	Liom_evm.model.scaffold09590.1
OG0001661	Dcor_evm.model.hic_scaffold_8_pilon.233	Liom_evm.model.scaffold08269.1
OG0001661	Dcor_evm.model.hic_scaffold_9_pilon.258	Liom_evm.model.scaffold04564.1
OG0001662	Dcor_evm.model.hic_scaffold_3_pilon.130	Liom_evm.model.scaffold08271.1
OG0001663	Dcor_evm.model.hic_scaffold_7_pilon.1619	Liom_evm.model.scaffold18393.1
OG0001664	Dcor_evm.model.hic_scaffold_5_pilon.1146	Liom_evm.model.scaffold34113.2, Liom_evm.model.scaffold34113.1
OG0001665	Dcor_evm.model.hic_scaffold_5_pilon.514	Liom_evm.model.scaffold16967.1
OG0001666	Dcor_evm.model.hic_scaffold_5_pilon.1229	Liom_evm.model.scaffold23459.1, Liom_evm.model.scaffold26678.1
OG0001668	Dcor_evm.model.hic_scaffold_8_pilon.659, Dcor_evm.model.hic_scaffold_8_pilon.937	Liom_evm.model.scaffold59719.1
OG0001670	Dcor_evm.model.hic_scaffold_40_pilon.5	Liom_evm.model.scaffold16427.2
OG0001671	Dcor_evm.model.hic_scaffold_7_pilon.798	Liom_evm.model.scaffold16603.1
OG0001672	Dcor_evm.model.hic_scaffold_5_pilon.702	Liom_evm.model.scaffold22187.5
OG0001673	Dcor_evm.model.hic_scaffold_2_pilon.52	Liom_evm.model.scaffold48905.1
OG0001674	Dcor_evm.model.hic_scaffold_8_pilon.793	Liom_evm.model.scaffold28489.1
OG0001675	Dcor_evm.model.hic_scaffold_1_pilon.325	Liom_evm.model.scaffold26443.4
OG0001676	Dcor_evm.model.hic_scaffold_14_pilon.2, Dcor_evm.model.hic_scaffold_9_pilon.368	Liom_evm.model.scaffold27061.1
OG0001677	Dcor_evm.model.hic_scaffold_8_pilon.396	Liom_evm.model.scaffold38814.3
OG0001678	Dcor_evm.model.hic_scaffold_6_pilon.1048	Liom_evm.model.scaffold04601.2
OG0001678	Dcor_evm.model.hic_scaffold_9_pilon.887	Liom_evm.model.scaffold48440.1
OG0001679	Dcor_evm.model.hic_scaffold_6_pilon.1681	Liom_evm.model.scaffold12146.1
OG0001680	Dcor_evm.model.hic_scaffold_4_pilon.468	Liom_evm.model.scaffold00205.1
OG0001681	Dcor_evm.model.hic_scaffold_16_pilon.80, Dcor_evm.model.hic_scaffold_6_pilon.752	Liom_evm.model.scaffold29354.3
OG0001681	Dcor_evm.model.hic_scaffold_10_pilon.1026, Dcor_evm.model.scaffold3036_size1356.1	Liom_evm.model.scaffold31153.1
OG0001682	Dcor_evm.model.hic_scaffold_3_pilon.582	Liom_evm.model.scaffold44094.1
OG0001684	Dcor_evm.model.hic_scaffold_10_pilon.1306	Liom_evm.model.scaffold14421.1
OG0001686	Dcor_evm.model.hic_scaffold_8_pilon.792	Liom_evm.model.scaffold53098.1, Liom_evm.model.scaffold40164.1, Liom_evm.model.scaffold16993.2
OG0001687	Dcor_evm.model.hic_scaffold_6_pilon.373	Liom_evm.model.scaffold05314.1
OG0001688	Dcor_evm.model.hic_scaffold_4_pilon.1079	Liom_evm.model.scaffold35684.5
OG0001689	Dcor_evm.model.hic_scaffold_16_pilon.59, Dcor_evm.model.hic_scaffold_6_pilon.768	Liom_evm.model.scaffold04769.2, Liom_evm.model.scaffold30459.3
OG0001690	Dcor_evm.model.hic_scaffold_6_pilon.1385	Liom_evm.model.scaffold01496.3, Liom_evm.model.scaffold01496.4
OG0001691	Dcor_evm.model.hic_scaffold_7_pilon.786	Liom_evm.model.scaffold34167.3, Liom_evm.model.scaffold56246.1
OG0001691	Dcor_evm.model.hic_scaffold_7_pilon.1407	Liom_evm.model.scaffold34167.2
OG0001692	Dcor_evm.model.hic_scaffold_4_pilon.542	Liom_evm.model.scaffold06825.1, Liom_evm.model.scaffold29821.4
OG0001693	Dcor_evm.model.hic_scaffold_6_pilon.1297	Liom_evm.model.scaffold12882.1
OG0001694	Dcor_evm.model.hic_scaffold_10_pilon.682	Liom_evm.model.scaffold30124.1
OG0001696	Dcor_evm.model.hic_scaffold_5_pilon.534	Liom_evm.model.scaffold13724.3
OG0001697	Dcor_evm.model.hic_scaffold_4_pilon.1370	Liom_evm.model.scaffold04029.2
OG0001699	Dcor_evm.model.hic_scaffold_3_pilon.731	Liom_evm.model.scaffold53349.1
OG0001700	Dcor_evm.model.hic_scaffold_13_pilon.61, Dcor_evm.model.hic_scaffold_9_pilon.603	Liom_evm.model.scaffold42702.2
OG0001701	Dcor_evm.model.hic_scaffold_7_pilon.1223	Liom_evm.model.scaffold59787.1
OG0001703	Dcor_evm.model.hic_scaffold_9_pilon.296	Liom_evm.model.scaffold00400.1
OG0001704	Dcor_evm.model.hic_scaffold_7_pilon.758	Liom_evm.model.scaffold49771.1
OG0001705	Dcor_evm.model.hic_scaffold_9_pilon.1716	Liom_evm.model.scaffold49235.1
OG0001705	Dcor_evm.model.hic_scaffold_8_pilon.808	Liom_evm.model.scaffold31398.4
OG0001706	Dcor_evm.model.hic_scaffold_10_pilon.1377	Liom_evm.model.scaffold59915.1, Liom_evm.model.scaffold00863.1
OG0001707	Dcor_evm.model.hic_scaffold_10_pilon.1075	Liom_evm.model.scaffold54320.2, Liom_evm.model.scaffold43981.1
OG0001708	Dcor_evm.model.hic_scaffold_10_pilon.906	Liom_evm.model.scaffold47815.1
OG0001710	Dcor_evm.model.hic_scaffold_10_pilon.284	Liom_evm.model.scaffold46404.1, Liom_evm.model.scaffold23412.1, Liom_evm.model.scaffold45945.1
OG0001711	Dcor_evm.model.hic_scaffold_21_pilon.12	Liom_evm.model.scaffold26400.1
OG0001714	Dcor_evm.model.hic_scaffold_12_pilon.59, Dcor_evm.model.hic_scaffold_4_pilon.870	Liom_evm.model.scaffold01681.1, Liom_evm.model.scaffold36614.1
OG0001715	Dcor_evm.model.hic_scaffold_7_pilon.509	Liom_evm.model.scaffold28542.3
OG0001716	Dcor_evm.model.hic_scaffold_7_pilon.1588	Liom_evm.model.scaffold43731.1
OG0001718	Dcor_evm.model.hic_scaffold_10_pilon.164	Liom_evm.model.scaffold57128.1, Liom_evm.model.scaffold47512.1
OG0001719	Dcor_evm.model.hic_scaffold_9_pilon.638, Dcor_evm.model.hic_scaffold_9_pilon.637, Dcor_evm.model.hic_scaffold_13_pilon.30	Liom_evm.model.scaffold12167.1
OG0001721	Dcor_evm.model.hic_scaffold_5_pilon.945	Liom_evm.model.scaffold31306.1
OG0001721	Dcor_evm.model.hic_scaffold_4_pilon.1104, Dcor_evm.model.hic_scaffold_5_pilon.1474	Liom_evm.model.scaffold57292.2
OG0001725	Dcor_evm.model.hic_scaffold_6_pilon.1439	Liom_evm.model.scaffold16594.1
OG0001726	Dcor_evm.model.hic_scaffold_9_pilon.160	Liom_evm.model.scaffold37922.1
OG0001727	Dcor_evm.model.hic_scaffold_7_pilon.8	Liom_evm.model.scaffold03011.2, Liom_evm.model.scaffold18416.1
OG0001728	Dcor_evm.model.hic_scaffold_5_pilon.1363	Liom_evm.model.scaffold30123.2
OG0001729	Dcor_evm.model.hic_scaffold_3_pilon.360	Liom_evm.model.scaffold30072.1
OG0001730	Dcor_evm.model.hic_scaffold_4_pilon.281, Dcor_evm.model.hic_scaffold_4_pilon.36	Liom_evm.model.scaffold45368.1, Liom_evm.model.scaffold20056.1, Liom_evm.model.scaffold45512.1
OG0001731	Dcor_evm.model.hic_scaffold_8_pilon.201	Liom_evm.model.scaffold41441.1
OG0001732	Dcor_evm.model.hic_scaffold_1_pilon.172	Liom_evm.model.scaffold15905.1, Liom_evm.model.scaffold41293.1, Liom_evm.model.scaffold41445.1
OG0001733	Dcor_evm.model.hic_scaffold_4_pilon.477	Liom_evm.model.scaffold46902.1, Liom_evm.model.scaffold33624.1
OG0001734	Dcor_evm.model.hic_scaffold_7_pilon.37	Liom_evm.model.scaffold55826.2
OG0001734	Dcor_evm.model.hic_scaffold_7_pilon.1440	Liom_evm.model.scaffold15328.1
OG0001736	Dcor_evm.model.hic_scaffold_9_pilon.1864	Liom_evm.model.scaffold59134.1
OG0001738	Dcor_evm.model.hic_scaffold_3_pilon.1508	Liom_evm.model.scaffold29273.1
OG0001739	Dcor_evm.model.hic_scaffold_1_pilon.856	Liom_evm.model.scaffold51874.1
OG0001740	Dcor_evm.model.hic_scaffold_4_pilon.885	Liom_evm.model.scaffold35684.4
OG0001741	Dcor_evm.model.hic_scaffold_8_pilon.151	Liom_evm.model.scaffold49651.2, Liom_evm.model.scaffold48803.1, Liom_evm.model.scaffold04946.1
OG0001742	Dcor_evm.model.hic_scaffold_10_pilon.328, Dcor_evm.model.hic_scaffold_10_pilon.327, Dcor_evm.model.hic_scaffold_10_pilon.326	Liom_evm.model.scaffold43932.1
OG0001743	Dcor_evm.model.hic_scaffold_6_pilon.1520	Liom_evm.model.scaffold07372.1, Liom_evm.model.scaffold41656.2
OG0001744	Dcor_evm.model.hic_scaffold_5_pilon.497	Liom_evm.model.scaffold42674.4
OG0001746	Dcor_evm.model.hic_scaffold_7_pilon.593	Liom_evm.model.scaffold35022.1
OG0001746	Dcor_evm.model.hic_scaffold_15_pilon.72, Dcor_evm.model.hic_scaffold_7_pilon.680	Liom_evm.model.scaffold19142.1
OG0001748	Dcor_evm.model.hic_scaffold_3_pilon.91, Dcor_evm.model.hic_scaffold_3_pilon.90	Liom_evm.model.scaffold38070.1
OG0001749	Dcor_evm.model.hic_scaffold_5_pilon.1042	Liom_evm.model.scaffold36084.3
OG0001749	Dcor_evm.model.hic_scaffold_2_pilon.745, Dcor_evm.model.hic_scaffold_5_pilon.894	Liom_evm.model.scaffold21496.1
OG0001750	Dcor_evm.model.hic_scaffold_5_pilon.682	Liom_evm.model.scaffold12115.2
OG0001751	Dcor_evm.model.hic_scaffold_6_pilon.1060	Liom_evm.model.scaffold59329.9
OG0001752	Dcor_evm.model.hic_scaffold_7_pilon.339	Liom_evm.model.scaffold03972.5
OG0001755	Dcor_evm.model.hic_scaffold_3_pilon.231, Dcor_evm.model.hic_scaffold_7_pilon.1007	Liom_evm.model.scaffold05195.1
OG0001757	Dcor_evm.model.hic_scaffold_2_pilon.418	Liom_evm.model.scaffold35565.1, Liom_evm.model.scaffold55628.1
OG0001758	Dcor_evm.model.hic_scaffold_9_pilon.215, Dcor_evm.model.hic_scaffold_9_pilon.216	Liom_evm.model.scaffold06780.1, Liom_evm.model.scaffold53224.1
OG0001759	Dcor_evm.model.contig_24_pilon.4, Dcor_evm.model.hic_scaffold_67_pilon.14, Dcor_evm.model.WTDall_ctg1026.2, Dcor_evm.model.hic_scaffold_3_pilon.1475, Dcor_evm.model.hic_scaffold_10_pilon.529, Dcor_evm.model.hic_scaffold_62_pilon.20, Dcor_evm.model.hic_scaffold_67_pilon.13	Liom_evm.model.scaffold05674.5, Liom_evm.model.scaffold08946.1, Liom_evm.model.scaffold25995.1, Liom_evm.model.scaffold21907.1, Liom_evm.model.scaffold59451.1, Liom_evm.model.scaffold48748.1
OG0001760	Dcor_evm.model.hic_scaffold_3_pilon.1270, Dcor_evm.model.hic_scaffold_9_pilon.1187	Liom_evm.model.scaffold32029.2
OG0001761	Dcor_evm.model.hic_scaffold_2_pilon.578	Liom_evm.model.scaffold21868.2
OG0001762	Dcor_evm.model.hic_scaffold_6_pilon.1314	Liom_evm.model.scaffold15461.1
OG0001763	Dcor_evm.model.hic_scaffold_7_pilon.205	Liom_evm.model.scaffold59085.1
OG0001764	Dcor_evm.model.hic_scaffold_2_pilon.648	Liom_evm.model.scaffold32791.1
OG0001765	Dcor_evm.model.hic_scaffold_3_pilon.646	Liom_evm.model.scaffold22453.1
OG0001767	Dcor_evm.model.hic_scaffold_10_pilon.822	Liom_evm.model.scaffold00169.1
OG0001768	Dcor_evm.model.hic_scaffold_10_pilon.339, Dcor_evm.model.hic_scaffold_10_pilon.337, Dcor_evm.model.hic_scaffold_10_pilon.338	Liom_evm.model.scaffold24573.2
OG0001769	Dcor_evm.model.hic_scaffold_4_pilon.1235	Liom_evm.model.scaffold59215.2
OG0001769	Dcor_evm.model.hic_scaffold_4_pilon.1234	Liom_evm.model.scaffold07387.2, Liom_evm.model.scaffold59215.1
OG0001770	Dcor_evm.model.hic_scaffold_3_pilon.1243, Dcor_evm.model.hic_scaffold_3_pilon.1242, Dcor_evm.model.hic_scaffold_9_pilon.1165	Liom_evm.model.scaffold18429.1
OG0001771	Dcor_evm.model.hic_scaffold_1_pilon.45	Liom_evm.model.scaffold42376.1
OG0001773	Dcor_evm.model.hic_scaffold_10_pilon.267	Liom_evm.model.scaffold06838.1
OG0001775	Dcor_evm.model.hic_scaffold_7_pilon.122	Liom_evm.model.scaffold03506.1, Liom_evm.model.scaffold33662.1, Liom_evm.model.scaffold16894.1, Liom_evm.model.scaffold50344.2
OG0001778	Dcor_evm.model.hic_scaffold_6_pilon.1137	Liom_evm.model.scaffold28969.1
OG0001779	Dcor_evm.model.hic_scaffold_10_pilon.961	Liom_evm.model.scaffold15756.6, Liom_evm.model.scaffold57638.1, Liom_evm.model.scaffold45331.1, Liom_evm.model.scaffold44389.1
OG0001780	Dcor_evm.model.hic_scaffold_8_pilon.726	Liom_evm.model.scaffold57632.1
OG0001782	Dcor_evm.model.hic_scaffold_7_pilon.769	Liom_evm.model.scaffold37548.4
OG0001783	Dcor_evm.model.hic_scaffold_7_pilon.598	Liom_evm.model.scaffold22050.2
OG0001783	Dcor_evm.model.hic_scaffold_7_pilon.597	Liom_evm.model.scaffold22050.3
OG0001784	Dcor_evm.model.hic_scaffold_7_pilon.194	Liom_evm.model.scaffold14032.2
OG0001785	Dcor_evm.model.hic_scaffold_9_pilon.163	Liom_evm.model.scaffold48009.1
OG0001786	Dcor_evm.model.hic_scaffold_8_pilon.507	Liom_evm.model.scaffold51111.2
OG0001787	Dcor_evm.model.hic_scaffold_8_pilon.313	Liom_evm.model.scaffold37537.1
OG0001788	Dcor_evm.model.hic_scaffold_8_pilon.695	Liom_evm.model.scaffold01740.1, Liom_evm.model.scaffold07953.2
OG0001789	Dcor_evm.model.hic_scaffold_6_pilon.64	Liom_evm.model.scaffold42412.1
OG0001790	Dcor_evm.model.hic_scaffold_5_pilon.852, Dcor_evm.model.hic_scaffold_6_pilon.859	Liom_evm.model.scaffold19921.2
OG0001791	Dcor_evm.model.hic_scaffold_5_pilon.1385	Liom_evm.model.scaffold21457.1
OG0001792	Dcor_evm.model.hic_scaffold_3_pilon.325	Liom_evm.model.scaffold53489.1
OG0001793	Dcor_evm.model.hic_scaffold_5_pilon.807	Liom_evm.model.scaffold24158.1
OG0001794	Dcor_evm.model.hic_scaffold_5_pilon.1090	Liom_evm.model.scaffold30981.3
OG0001795	Dcor_evm.model.hic_scaffold_6_pilon.1437	Liom_evm.model.scaffold07076.1
OG0001796	Dcor_evm.model.hic_scaffold_4_pilon.959	Liom_evm.model.scaffold06031.1
OG0001797	Dcor_evm.model.hic_scaffold_4_pilon.109, Dcor_evm.model.hic_scaffold_4_pilon.213	Liom_evm.model.scaffold15488.3
OG0001798	Dcor_evm.model.hic_scaffold_8_pilon.120	Liom_evm.model.scaffold14365.1
OG0001799	Dcor_evm.model.hic_scaffold_10_pilon.552	Liom_evm.model.scaffold29672.2, Liom_evm.model.scaffold06325.1
OG0001800	Dcor_evm.model.hic_scaffold_6_pilon.1066	Liom_evm.model.scaffold23624.2
OG0001802	Dcor_evm.model.hic_scaffold_7_pilon.468	Liom_evm.model.scaffold39401.1, Liom_evm.model.scaffold53134.1
OG0001803	Dcor_evm.model.hic_scaffold_10_pilon.935	Liom_evm.model.scaffold49778.1, Liom_evm.model.scaffold00029.1
OG0001804	Dcor_evm.model.hic_scaffold_3_pilon.196, Dcor_evm.model.hic_scaffold_7_pilon.1042	Liom_evm.model.scaffold41234.4
OG0001805	Dcor_evm.model.hic_scaffold_6_pilon.401	Liom_evm.model.scaffold02443.3
OG0001810	Dcor_evm.model.hic_scaffold_6_pilon.1444	Liom_evm.model.scaffold05415.3, Liom_evm.model.scaffold21856.2
OG0001811	Dcor_evm.model.hic_scaffold_4_pilon.416	Liom_evm.model.scaffold30435.1
OG0001811	Dcor_evm.model.hic_scaffold_4_pilon.414	Liom_evm.model.scaffold14218.1
OG0001812	Dcor_evm.model.hic_scaffold_28_pilon.4	Liom_evm.model.scaffold59794.1
OG0001813	Dcor_evm.model.hic_scaffold_9_pilon.687	Liom_evm.model.scaffold26135.1, Liom_evm.model.scaffold00261.1
OG0001814	Dcor_evm.model.hic_scaffold_2_pilon.736	Liom_evm.model.scaffold00690.2
OG0001815	Dcor_evm.model.hic_scaffold_5_pilon.232	Liom_evm.model.scaffold19475.2, Liom_evm.model.scaffold17872.1
OG0001816	Dcor_evm.model.hic_scaffold_5_pilon.522	Liom_evm.model.scaffold15143.1
OG0001817	Dcor_evm.model.hic_scaffold_13_pilon.20, Dcor_evm.model.hic_scaffold_9_pilon.647	Liom_evm.model.scaffold37904.1
OG0001818	Dcor_evm.model.hic_scaffold_3_pilon.1424	Liom_evm.model.scaffold49781.1, Liom_evm.model.scaffold54893.1
OG0001819	Dcor_evm.model.hic_scaffold_2_pilon.368, Dcor_evm.model.hic_scaffold_2_pilon.369	Liom_evm.model.scaffold42523.1, Liom_evm.model.scaffold57429.2
OG0001821	Dcor_evm.model.hic_scaffold_3_pilon.472	Liom_evm.model.scaffold03687.1
OG0001822	Dcor_evm.model.hic_scaffold_9_pilon.1866	Liom_evm.model.scaffold46549.4
OG0001823	Dcor_evm.model.hic_scaffold_10_pilon.1020	Liom_evm.model.scaffold57904.1
OG0001824	Dcor_evm.model.hic_scaffold_7_pilon.1146	Liom_evm.model.scaffold08690.6
OG0001825	Dcor_evm.model.hic_scaffold_9_pilon.861	Liom_evm.model.scaffold46239.4
OG0001826	Dcor_evm.model.hic_scaffold_1_pilon.1027	Liom_evm.model.scaffold39330.2, Liom_evm.model.scaffold54318.2
OG0001827	Dcor_evm.model.hic_scaffold_3_pilon.1489	Liom_evm.model.scaffold21755.1
OG0001828	Dcor_evm.model.hic_scaffold_4_pilon.479	Liom_evm.model.scaffold04818.3, Liom_evm.model.scaffold04818.4
OG0001829	Dcor_evm.model.hic_scaffold_6_pilon.1426	Liom_evm.model.scaffold45232.2
OG0001830	Dcor_evm.model.hic_scaffold_1_pilon.329	Liom_evm.model.scaffold17858.1, Liom_evm.model.scaffold35168.1
OG0001831	Dcor_evm.model.hic_scaffold_7_pilon.66, Dcor_evm.model.hic_scaffold_7_pilon.67	Liom_evm.model.scaffold11102.1, Liom_evm.model.scaffold43239.1
OG0001832	Dcor_evm.model.hic_scaffold_2_pilon.453	Liom_evm.model.scaffold45507.1, Liom_evm.model.scaffold08259.1
OG0001833	Dcor_evm.model.hic_scaffold_47_pilon.13	Liom_evm.model.scaffold13488.2
OG0001834	Dcor_evm.model.hic_scaffold_4_pilon.1300, Dcor_evm.model.hic_scaffold_6_pilon.1096	Liom_evm.model.scaffold00058.2
OG0001836	Dcor_evm.model.hic_scaffold_2_pilon.423	Liom_evm.model.scaffold37477.3
OG0001837	Dcor_evm.model.hic_scaffold_6_pilon.860	Liom_evm.model.scaffold55440.2, Liom_evm.model.scaffold56953.1
OG0001838	Dcor_evm.model.hic_scaffold_10_pilon.146	Liom_evm.model.scaffold39878.1, Liom_evm.model.scaffold44957.1, Liom_evm.model.scaffold14044.1
OG0001839	Dcor_evm.model.hic_scaffold_8_pilon.235	Liom_evm.model.scaffold20553.2, Liom_evm.model.scaffold59468.1
OG0001840	Dcor_evm.model.hic_scaffold_2_pilon.47	Liom_evm.model.scaffold13807.2
OG0001840	Dcor_evm.model.hic_scaffold_2_pilon.46	Liom_evm.model.scaffold13807.3
OG0001841	Dcor_evm.model.hic_scaffold_3_pilon.321	Liom_evm.model.scaffold37313.1
OG0001841	Dcor_evm.model.hic_scaffold_7_pilon.258	Liom_evm.model.scaffold02309.1, Liom_evm.model.scaffold13630.1
OG0001842	Dcor_evm.model.hic_scaffold_10_pilon.429	Liom_evm.model.scaffold11854.2
OG0001843	Dcor_evm.model.hic_scaffold_5_pilon.1443, Dcor_evm.model.scaffold2029_size1482.1	Liom_evm.model.scaffold23977.2
OG0001844	Dcor_evm.model.hic_scaffold_2_pilon.541	Liom_evm.model.scaffold27602.1
OG0001845	Dcor_evm.model.hic_scaffold_5_pilon.1361	Liom_evm.model.scaffold19814.1, Liom_evm.model.scaffold10895.2
OG0001846	Dcor_evm.model.hic_scaffold_7_pilon.1155, Dcor_evm.model.hic_scaffold_7_pilon.1156	Liom_evm.model.scaffold32530.1, Liom_evm.model.scaffold00611.1
OG0001847	Dcor_evm.model.hic_scaffold_10_pilon.1203	Liom_evm.model.scaffold09638.1, Liom_evm.model.scaffold41305.1, Liom_evm.model.scaffold03369.3, Liom_evm.model.scaffold36292.1
OG0001848	Dcor_evm.model.hic_scaffold_7_pilon.146	Liom_evm.model.scaffold00001.4
OG0001849	Dcor_evm.model.hic_scaffold_4_pilon.1189, Dcor_evm.model.hic_scaffold_4_pilon.1331	Liom_evm.model.scaffold01716.3
OG0001849	Dcor_evm.model.hic_scaffold_1_pilon.755	Liom_evm.model.scaffold56562.1
OG0001850	Dcor_evm.model.hic_scaffold_3_pilon.228, Dcor_evm.model.hic_scaffold_3_pilon.227, Dcor_evm.model.hic_scaffold_7_pilon.1009	Liom_evm.model.scaffold30470.1
OG0001851	Dcor_evm.model.hic_scaffold_3_pilon.1195	Liom_evm.model.scaffold36802.1
OG0001851	Dcor_evm.model.hic_scaffold_7_pilon.1120	Liom_evm.model.scaffold14657.2
OG0001852	Dcor_evm.model.hic_scaffold_5_pilon.928	Liom_evm.model.scaffold44356.1
OG0001854	Dcor_evm.model.hic_scaffold_8_pilon.725	Liom_evm.model.scaffold02920.1
OG0001855	Dcor_evm.model.hic_scaffold_8_pilon.353	Liom_evm.model.scaffold49163.1
OG0001856	Dcor_evm.model.hic_scaffold_8_pilon.446	Liom_evm.model.scaffold47026.1, Liom_evm.model.scaffold26954.1
OG0001857	Dcor_evm.model.hic_scaffold_6_pilon.1282	Liom_evm.model.scaffold25593.1, Liom_evm.model.scaffold25593.2
OG0001858	Dcor_evm.model.hic_scaffold_4_pilon.495	Liom_evm.model.scaffold55314.2, Liom_evm.model.scaffold55314.1
OG0001859	Dcor_evm.model.hic_scaffold_2_pilon.562	Liom_evm.model.scaffold27908.3, Liom_evm.model.scaffold54147.1
OG0001860	Dcor_evm.model.scaffold4467_size1202.1, Dcor_evm.model.hic_scaffold_10_pilon.1396	Liom_evm.model.scaffold15502.2
OG0001861	Dcor_evm.model.hic_scaffold_5_pilon.265	Liom_evm.model.scaffold60374.1
OG0001863	Dcor_evm.model.hic_scaffold_5_pilon.1025	Liom_evm.model.scaffold56052.1
OG0001863	Dcor_evm.model.hic_scaffold_5_pilon.1024	Liom_evm.model.scaffold56052.2
OG0001864	Dcor_evm.model.hic_scaffold_1_pilon.816	Liom_evm.model.scaffold31740.1
OG0001865	Dcor_evm.model.hic_scaffold_9_pilon.1575	Liom_evm.model.scaffold16956.1, Liom_evm.model.scaffold55466.1
