Orthogroup	Dalotia_update.aa	Holobus.aa
OG0001694	Dcor_evm.model.hic_scaffold_10_pilon.682	Hol_evm.model.scaffold18050.5
OG0001696	Dcor_evm.model.hic_scaffold_5_pilon.534	Hol_evm.model.scaffold11686.3
OG0001698	Dcor_evm.model.hic_scaffold_9_pilon.1102, Dcor_evm.model.hic_scaffold_9_pilon.1103	Hol_evm.model.scaffold00137.12
OG0001699	Dcor_evm.model.hic_scaffold_3_pilon.731	Hol_evm.model.scaffold06593.2
OG0001700	Dcor_evm.model.hic_scaffold_13_pilon.61, Dcor_evm.model.hic_scaffold_9_pilon.603	Hol_evm.model.scaffold07933.8
OG0001703	Dcor_evm.model.hic_scaffold_9_pilon.296	Hol_evm.model.scaffold13719.1, Hol_evm.model.scaffold16554.1
OG0001704	Dcor_evm.model.hic_scaffold_7_pilon.758	Hol_evm.model.scaffold02227.17
OG0001705	Dcor_evm.model.hic_scaffold_9_pilon.1716	Hol_evm.model.scaffold14085.6
OG0001705	Dcor_evm.model.hic_scaffold_8_pilon.808	Hol_evm.model.scaffold15781.15
OG0001706	Dcor_evm.model.hic_scaffold_10_pilon.1377	Hol_evm.model.scaffold15341.2
OG0001707	Dcor_evm.model.hic_scaffold_10_pilon.1075	Hol_evm.model.scaffold08854.1
OG0001708	Dcor_evm.model.hic_scaffold_10_pilon.906	Hol_evm.model.scaffold01996.8
OG0001710	Dcor_evm.model.hic_scaffold_10_pilon.284	Hol_evm.model.scaffold06790.1, Hol_evm.model.scaffold00449.1
OG0001714	Dcor_evm.model.hic_scaffold_12_pilon.59, Dcor_evm.model.hic_scaffold_4_pilon.870	Hol_evm.model.scaffold05594.5
OG0001715	Dcor_evm.model.hic_scaffold_7_pilon.509	Hol_evm.model.scaffold05708.3
OG0001716	Dcor_evm.model.hic_scaffold_7_pilon.1588	Hol_evm.model.scaffold05564.3
OG0001718	Dcor_evm.model.hic_scaffold_10_pilon.164	Hol_evm.model.scaffold10452.4
OG0001721	Dcor_evm.model.hic_scaffold_5_pilon.945	Hol_evm.model.scaffold07975.1
OG0001721	Dcor_evm.model.hic_scaffold_4_pilon.1104, Dcor_evm.model.hic_scaffold_5_pilon.1474	Hol_evm.model.scaffold12776.5
OG0001722	Dcor_evm.model.hic_scaffold_5_pilon.222	Hol_evm.model.scaffold14988.2
OG0001723	Dcor_evm.model.hic_scaffold_2_pilon.61	Hol_evm.model.scaffold05729.8
OG0001724	Dcor_evm.model.hic_scaffold_10_pilon.1291	Hol_evm.model.scaffold13928.1
OG0001725	Dcor_evm.model.hic_scaffold_6_pilon.1439	Hol_evm.model.scaffold18322.5
OG0001726	Dcor_evm.model.hic_scaffold_9_pilon.160	Hol_evm.model.scaffold01614.3
OG0001727	Dcor_evm.model.hic_scaffold_7_pilon.8	Hol_evm.model.scaffold02789.6
OG0001728	Dcor_evm.model.hic_scaffold_8_pilon.307	Hol_evm.model.scaffold17796.1
OG0001728	Dcor_evm.model.hic_scaffold_5_pilon.1363	Hol_evm.model.scaffold16913.6
OG0001729	Dcor_evm.model.hic_scaffold_3_pilon.360	Hol_evm.model.scaffold18048.1
OG0001731	Dcor_evm.model.hic_scaffold_8_pilon.201	Hol_evm.model.scaffold00034.37
OG0001732	Dcor_evm.model.hic_scaffold_1_pilon.172	Hol_evm.model.scaffold00657.1
OG0001733	Dcor_evm.model.hic_scaffold_4_pilon.477	Hol_evm.model.scaffold11883.2
OG0001734	Dcor_evm.model.hic_scaffold_7_pilon.37	Hol_evm.model.scaffold05437.5
OG0001734	Dcor_evm.model.hic_scaffold_7_pilon.1440	Hol_evm.model.scaffold15240.23
OG0001735	Dcor_evm.model.hic_scaffold_2_pilon.355	Hol_evm.model.scaffold15787.2
OG0001736	Dcor_evm.model.hic_scaffold_9_pilon.1864	Hol_evm.model.scaffold04813.12
OG0001737	Dcor_evm.model.hic_scaffold_10_pilon.416	Hol_evm.model.scaffold15036.8
OG0001738	Dcor_evm.model.hic_scaffold_3_pilon.1508	Hol_evm.model.scaffold08463.4
OG0001739	Dcor_evm.model.hic_scaffold_1_pilon.856	Hol_evm.model.scaffold01626.1
OG0001741	Dcor_evm.model.hic_scaffold_8_pilon.151	Hol_evm.model.scaffold12347.3
OG0001742	Dcor_evm.model.hic_scaffold_10_pilon.328, Dcor_evm.model.hic_scaffold_10_pilon.327, Dcor_evm.model.hic_scaffold_10_pilon.326	Hol_evm.model.scaffold03359.5
OG0001743	Dcor_evm.model.hic_scaffold_6_pilon.1520	Hol_evm.model.scaffold09478.3
OG0001744	Dcor_evm.model.hic_scaffold_5_pilon.497	Hol_evm.model.scaffold08250.1
OG0001745	Dcor_evm.model.hic_scaffold_7_pilon.272	Hol_evm.model.scaffold12038.7
OG0001746	Dcor_evm.model.hic_scaffold_7_pilon.593	Hol_evm.model.scaffold00890.2
OG0001748	Dcor_evm.model.hic_scaffold_3_pilon.91, Dcor_evm.model.hic_scaffold_3_pilon.90	Hol_evm.model.scaffold07791.5
OG0001749	Dcor_evm.model.hic_scaffold_5_pilon.1042	Hol_evm.model.scaffold17694.2
OG0001749	Dcor_evm.model.hic_scaffold_2_pilon.745, Dcor_evm.model.hic_scaffold_5_pilon.894	Hol_evm.model.scaffold01968.3
OG0001750	Dcor_evm.model.hic_scaffold_5_pilon.682	Hol_evm.model.scaffold02391.2
OG0001751	Dcor_evm.model.hic_scaffold_6_pilon.1060	Hol_evm.model.scaffold14283.7
OG0001752	Dcor_evm.model.hic_scaffold_7_pilon.339	Hol_evm.model.scaffold18015.3
OG0001755	Dcor_evm.model.hic_scaffold_3_pilon.231, Dcor_evm.model.hic_scaffold_7_pilon.1007	Hol_evm.model.scaffold05930.7
OG0001757	Dcor_evm.model.hic_scaffold_2_pilon.418	Hol_evm.model.scaffold17777.4
OG0001758	Dcor_evm.model.hic_scaffold_9_pilon.215, Dcor_evm.model.hic_scaffold_9_pilon.216	Hol_evm.model.scaffold01364.4
OG0001759	Dcor_evm.model.contig_24_pilon.4, Dcor_evm.model.hic_scaffold_67_pilon.14, Dcor_evm.model.WTDall_ctg1026.2, Dcor_evm.model.hic_scaffold_3_pilon.1475, Dcor_evm.model.hic_scaffold_10_pilon.529, Dcor_evm.model.hic_scaffold_62_pilon.20, Dcor_evm.model.hic_scaffold_67_pilon.13	Hol_evm.model.scaffold15875.1
OG0001761	Dcor_evm.model.hic_scaffold_2_pilon.578	Hol_evm.model.scaffold04401.6
OG0001762	Dcor_evm.model.hic_scaffold_6_pilon.1314	Hol_evm.model.scaffold06694.2
OG0001763	Dcor_evm.model.hic_scaffold_7_pilon.205	Hol_evm.model.scaffold08143.1
OG0001764	Dcor_evm.model.hic_scaffold_2_pilon.648	Hol_evm.model.scaffold04249.1
OG0001765	Dcor_evm.model.hic_scaffold_3_pilon.646	Hol_evm.model.scaffold12751.9
OG0001766	Dcor_evm.model.hic_scaffold_10_pilon.1013	Hol_evm.model.scaffold06621.18
OG0001767	Dcor_evm.model.hic_scaffold_10_pilon.822	Hol_evm.model.scaffold05556.6
OG0001768	Dcor_evm.model.hic_scaffold_10_pilon.339, Dcor_evm.model.hic_scaffold_10_pilon.337, Dcor_evm.model.hic_scaffold_10_pilon.338	Hol_evm.model.scaffold00126.6
OG0001769	Dcor_evm.model.hic_scaffold_4_pilon.1235, Dcor_evm.model.hic_scaffold_4_pilon.1234	Hol_evm.model.scaffold04004.3
OG0001770	Dcor_evm.model.hic_scaffold_3_pilon.1243, Dcor_evm.model.hic_scaffold_3_pilon.1242, Dcor_evm.model.hic_scaffold_9_pilon.1165	Hol_evm.model.scaffold07325.1
OG0001773	Dcor_evm.model.hic_scaffold_10_pilon.267	Hol_evm.model.scaffold05019.5
OG0001775	Dcor_evm.model.hic_scaffold_7_pilon.111, Dcor_evm.model.hic_scaffold_7_pilon.122	Hol_evm.model.scaffold14056.4
OG0001777	Dcor_evm.model.hic_scaffold_2_pilon.159	Hol_evm.model.scaffold02676.1
OG0001778	Dcor_evm.model.hic_scaffold_6_pilon.1137	Hol_evm.model.scaffold18554.8
OG0001779	Dcor_evm.model.hic_scaffold_10_pilon.961	Hol_evm.model.scaffold17321.6
OG0001780	Dcor_evm.model.hic_scaffold_8_pilon.726	Hol_evm.model.scaffold11223.28
OG0001782	Dcor_evm.model.hic_scaffold_7_pilon.769	Hol_evm.model.scaffold18015.1
OG0001783	Dcor_evm.model.hic_scaffold_7_pilon.598	Hol_evm.model.scaffold04589.2
OG0001783	Dcor_evm.model.hic_scaffold_7_pilon.597	Hol_evm.model.scaffold04589.1
OG0001784	Dcor_evm.model.hic_scaffold_7_pilon.194	Hol_evm.model.scaffold06293.3
OG0001785	Dcor_evm.model.hic_scaffold_9_pilon.163	Hol_evm.model.scaffold04116.5
OG0001786	Dcor_evm.model.hic_scaffold_8_pilon.507	Hol_evm.model.scaffold03844.15
OG0001787	Dcor_evm.model.hic_scaffold_8_pilon.313	Hol_evm.model.scaffold03834.14, Hol_evm.model.scaffold03834.13
OG0001788	Dcor_evm.model.hic_scaffold_8_pilon.694, Dcor_evm.model.hic_scaffold_8_pilon.695	Hol_evm.model.scaffold14003.4
OG0001789	Dcor_evm.model.hic_scaffold_6_pilon.64	Hol_evm.model.scaffold10035.3
OG0001790	Dcor_evm.model.hic_scaffold_5_pilon.852, Dcor_evm.model.hic_scaffold_6_pilon.859	Hol_evm.model.scaffold06758.2
OG0001791	Dcor_evm.model.hic_scaffold_5_pilon.1385	Hol_evm.model.scaffold15146.8
OG0001792	Dcor_evm.model.hic_scaffold_3_pilon.325	Hol_evm.model.scaffold05206.2
OG0001793	Dcor_evm.model.hic_scaffold_5_pilon.807	Hol_evm.model.scaffold03405.7
OG0001795	Dcor_evm.model.hic_scaffold_6_pilon.1437	Hol_evm.model.scaffold01026.2
OG0001797	Dcor_evm.model.hic_scaffold_4_pilon.109, Dcor_evm.model.hic_scaffold_4_pilon.213	Hol_evm.model.scaffold05545.3
OG0001800	Dcor_evm.model.hic_scaffold_6_pilon.1066	Hol_evm.model.scaffold12813.2, Hol_evm.model.scaffold01713.4
OG0001802	Dcor_evm.model.hic_scaffold_7_pilon.468	Hol_evm.model.scaffold04146.1
OG0001803	Dcor_evm.model.hic_scaffold_10_pilon.935	Hol_evm.model.scaffold16506.4
OG0001804	Dcor_evm.model.hic_scaffold_3_pilon.196, Dcor_evm.model.hic_scaffold_7_pilon.1042	Hol_evm.model.scaffold16960.2
OG0001805	Dcor_evm.model.hic_scaffold_6_pilon.401	Hol_evm.model.scaffold07437.4
OG0001810	Dcor_evm.model.hic_scaffold_6_pilon.1444	Hol_evm.model.scaffold18554.11
OG0001811	Dcor_evm.model.hic_scaffold_4_pilon.416	Hol_evm.model.scaffold05193.6
OG0001811	Dcor_evm.model.hic_scaffold_4_pilon.414	Hol_evm.model.scaffold05193.8
OG0001812	Dcor_evm.model.hic_scaffold_28_pilon.4	Hol_evm.model.scaffold11039.4
OG0001813	Dcor_evm.model.hic_scaffold_9_pilon.687	Hol_evm.model.scaffold08062.10
OG0001814	Dcor_evm.model.hic_scaffold_2_pilon.736	Hol_evm.model.scaffold13998.1
OG0001815	Dcor_evm.model.hic_scaffold_5_pilon.232	Hol_evm.model.scaffold00406.2
OG0001816	Dcor_evm.model.hic_scaffold_5_pilon.522	Hol_evm.model.scaffold18622.2
OG0001817	Dcor_evm.model.hic_scaffold_13_pilon.20, Dcor_evm.model.hic_scaffold_9_pilon.647	Hol_evm.model.scaffold00847.1
OG0001818	Dcor_evm.model.hic_scaffold_3_pilon.1424	Hol_evm.model.scaffold08684.7, Hol_evm.model.scaffold05551.1
OG0001819	Dcor_evm.model.hic_scaffold_2_pilon.368, Dcor_evm.model.hic_scaffold_2_pilon.369	Hol_evm.model.scaffold08605.1
OG0001820	Dcor_evm.model.hic_scaffold_5_pilon.1364	Hol_evm.model.scaffold16913.5
OG0001821	Dcor_evm.model.hic_scaffold_3_pilon.472	Hol_evm.model.scaffold12387.1
OG0001822	Dcor_evm.model.hic_scaffold_9_pilon.1866	Hol_evm.model.scaffold04813.6
OG0001823	Dcor_evm.model.hic_scaffold_10_pilon.1020	Hol_evm.model.scaffold01860.1
OG0001824	Dcor_evm.model.hic_scaffold_7_pilon.1146	Hol_evm.model.scaffold11497.10
OG0001825	Dcor_evm.model.hic_scaffold_9_pilon.861	Hol_evm.model.scaffold17574.4
OG0001826	Dcor_evm.model.hic_scaffold_1_pilon.1027	Hol_evm.model.scaffold02959.1
OG0001827	Dcor_evm.model.hic_scaffold_3_pilon.1489	Hol_evm.model.scaffold04246.3
OG0001828	Dcor_evm.model.hic_scaffold_4_pilon.479	Hol_evm.model.scaffold05828.6, Hol_evm.model.scaffold05828.5
OG0001829	Dcor_evm.model.hic_scaffold_6_pilon.1426	Hol_evm.model.scaffold09736.5
OG0001830	Dcor_evm.model.hic_scaffold_1_pilon.329	Hol_evm.model.scaffold06768.2
OG0001831	Dcor_evm.model.hic_scaffold_7_pilon.66, Dcor_evm.model.hic_scaffold_7_pilon.67	Hol_evm.model.scaffold05836.1
OG0001832	Dcor_evm.model.hic_scaffold_2_pilon.453	Hol_evm.model.scaffold10227.1
OG0001833	Dcor_evm.model.hic_scaffold_47_pilon.13	Hol_evm.model.scaffold17083.1
OG0001834	Dcor_evm.model.hic_scaffold_4_pilon.1300, Dcor_evm.model.hic_scaffold_6_pilon.1096	Hol_evm.model.scaffold02535.1
OG0001836	Dcor_evm.model.hic_scaffold_2_pilon.423	Hol_evm.model.scaffold15787.8
OG0001837	Dcor_evm.model.hic_scaffold_6_pilon.860	Hol_evm.model.scaffold01653.2
OG0001838	Dcor_evm.model.hic_scaffold_10_pilon.146	Hol_evm.model.scaffold04446.1
OG0001839	Dcor_evm.model.hic_scaffold_8_pilon.235	Hol_evm.model.scaffold01166.11
OG0001840	Dcor_evm.model.hic_scaffold_2_pilon.47	Hol_evm.model.scaffold06493.5
OG0001840	Dcor_evm.model.hic_scaffold_2_pilon.46	Hol_evm.model.scaffold12357.3
OG0001841	Dcor_evm.model.hic_scaffold_3_pilon.321	Hol_evm.model.scaffold10871.6
OG0001842	Dcor_evm.model.hic_scaffold_10_pilon.429	Hol_evm.model.scaffold04094.4
OG0001843	Dcor_evm.model.hic_scaffold_5_pilon.1443, Dcor_evm.model.scaffold2029_size1482.1	Hol_evm.model.scaffold16913.14
OG0001845	Dcor_evm.model.hic_scaffold_5_pilon.1361	Hol_evm.model.scaffold09956.5
OG0001846	Dcor_evm.model.hic_scaffold_7_pilon.1155, Dcor_evm.model.hic_scaffold_7_pilon.1156	Hol_evm.model.scaffold05242.7
OG0001847	Dcor_evm.model.hic_scaffold_10_pilon.1203	Hol_evm.model.scaffold00072.1
OG0001848	Dcor_evm.model.hic_scaffold_7_pilon.146	Hol_evm.model.scaffold04231.2
OG0001849	Dcor_evm.model.hic_scaffold_4_pilon.1189, Dcor_evm.model.hic_scaffold_4_pilon.1331	Hol_evm.model.scaffold00820.10
OG0001849	Dcor_evm.model.hic_scaffold_1_pilon.755	Hol_evm.model.scaffold10088.6
OG0001850	Dcor_evm.model.hic_scaffold_3_pilon.228, Dcor_evm.model.hic_scaffold_3_pilon.227, Dcor_evm.model.hic_scaffold_7_pilon.1009	Hol_evm.model.scaffold05930.5
OG0001851	Dcor_evm.model.hic_scaffold_3_pilon.1195	Hol_evm.model.scaffold03601.3
OG0001852	Dcor_evm.model.hic_scaffold_5_pilon.928, Dcor_evm.model.hic_scaffold_5_pilon.927, Dcor_evm.model.hic_scaffold_5_pilon.929	Hol_evm.model.scaffold17496.1
OG0001854	Dcor_evm.model.hic_scaffold_8_pilon.725	Hol_evm.model.scaffold00584.7
OG0001855	Dcor_evm.model.hic_scaffold_8_pilon.353	Hol_evm.model.scaffold12581.8
OG0001856	Dcor_evm.model.hic_scaffold_8_pilon.446	Hol_evm.model.scaffold05072.1
OG0001857	Dcor_evm.model.hic_scaffold_6_pilon.1282	Hol_evm.model.scaffold00240.9
OG0001858	Dcor_evm.model.hic_scaffold_4_pilon.495	Hol_evm.model.scaffold12055.1
OG0001859	Dcor_evm.model.hic_scaffold_2_pilon.562	Hol_evm.model.scaffold13992.2
OG0001860	Dcor_evm.model.scaffold4467_size1202.1, Dcor_evm.model.hic_scaffold_10_pilon.1396	Hol_evm.model.scaffold13459.13, Hol_evm.model.scaffold16506.3
OG0001861	Dcor_evm.model.hic_scaffold_5_pilon.265	Hol_evm.model.scaffold00179.4
OG0001863	Dcor_evm.model.hic_scaffold_5_pilon.1025	Hol_evm.model.scaffold08065.2
OG0001863	Dcor_evm.model.hic_scaffold_5_pilon.1024	Hol_evm.model.scaffold16723.2
OG0001865	Dcor_evm.model.hic_scaffold_9_pilon.1575	Hol_evm.model.scaffold18969.1
OG0001866	Dcor_evm.model.hic_scaffold_10_pilon.109	Hol_evm.model.scaffold12895.3
OG0001868	Dcor_evm.model.hic_scaffold_6_pilon.1383	Hol_evm.model.scaffold06530.3
OG0001869	Dcor_evm.model.hic_scaffold_6_pilon.1553	Hol_evm.model.scaffold11155.3
OG0001870	Dcor_evm.model.hic_scaffold_1_pilon.801	Hol_evm.model.scaffold07712.1, Hol_evm.model.scaffold02988.6
OG0001871	Dcor_evm.model.hic_scaffold_3_pilon.219, Dcor_evm.model.hic_scaffold_7_pilon.1018	Hol_evm.model.scaffold00297.1
OG0001872	Dcor_evm.model.hic_scaffold_4_pilon.1334, Dcor_evm.model.hic_scaffold_4_pilon.1185	Hol_evm.model.scaffold01232.7
OG0001874	Dcor_evm.model.hic_scaffold_13_pilon.90, Dcor_evm.model.hic_scaffold_9_pilon.579	Hol_evm.model.scaffold11445.1
OG0001875	Dcor_evm.model.hic_scaffold_7_pilon.1203	Hol_evm.model.scaffold15240.17
OG0001876	Dcor_evm.model.hic_scaffold_5_pilon.95	Hol_evm.model.scaffold00226.15
OG0001878	Dcor_evm.model.hic_scaffold_5_pilon.1094	Hol_evm.model.scaffold00796.16
OG0001879	Dcor_evm.model.hic_scaffold_10_pilon.1194	Hol_evm.model.scaffold02515.4
OG0001880	Dcor_evm.model.hic_scaffold_1_pilon.182	Hol_evm.model.scaffold05752.1
OG0001881	Dcor_evm.model.hic_scaffold_7_pilon.1216	Hol_evm.model.scaffold15459.3
OG0001882	Dcor_evm.model.hic_scaffold_3_pilon.294	Hol_evm.model.scaffold03636.1
OG0001884	Dcor_evm.model.hic_scaffold_7_pilon.957	Hol_evm.model.scaffold18711.3
OG0001885	Dcor_evm.model.hic_scaffold_7_pilon.173	Hol_evm.model.scaffold08290.1, Hol_evm.model.scaffold12952.1
OG0001887	Dcor_evm.model.hic_scaffold_4_pilon.221, Dcor_evm.model.hic_scaffold_4_pilon.102, Dcor_evm.model.hic_scaffold_4_pilon.222	Hol_evm.model.scaffold13493.1, Hol_evm.model.scaffold11733.8
OG0001888	Dcor_evm.model.hic_scaffold_2_pilon.292, Dcor_evm.model.hic_scaffold_2_pilon.293	Hol_evm.model.scaffold11998.14, Hol_evm.model.scaffold13034.2
OG0001889	Dcor_evm.model.hic_scaffold_2_pilon.521	Hol_evm.model.scaffold01082.1
OG0001890	Dcor_evm.model.hic_scaffold_2_pilon.307	Hol_evm.model.scaffold05331.6
OG0001891	Dcor_evm.model.hic_scaffold_3_pilon.318	Hol_evm.model.scaffold18908.5
OG0001892	Dcor_evm.model.hic_scaffold_3_pilon.494	Hol_evm.model.scaffold16243.2
OG0001893	Dcor_evm.model.hic_scaffold_9_pilon.75	Hol_evm.model.scaffold11058.5
OG0001894	Dcor_evm.model.hic_scaffold_7_pilon.554	Hol_evm.model.scaffold14170.8
OG0001895	Dcor_evm.model.hic_scaffold_3_pilon.1180	Hol_evm.model.scaffold11074.8, Hol_evm.model.scaffold04941.3
OG0001896	Dcor_evm.model.hic_scaffold_10_pilon.805	Hol_evm.model.scaffold06022.1
OG0001897	Dcor_evm.model.hic_scaffold_10_pilon.1256	Hol_evm.model.scaffold03795.6
OG0001898	Dcor_evm.model.hic_scaffold_10_pilon.1033	Hol_evm.model.scaffold13305.1
OG0001899	Dcor_evm.model.hic_scaffold_3_pilon.194	Hol_evm.model.scaffold06041.9, Hol_evm.model.scaffold00697.1
OG0001900	Dcor_evm.model.hic_scaffold_10_pilon.624	Hol_evm.model.scaffold11991.1, Hol_evm.model.scaffold02150.1
OG0001905	Dcor_evm.model.hic_scaffold_5_pilon.157	Hol_evm.model.scaffold00346.4
OG0001907	Dcor_evm.model.hic_scaffold_9_pilon.220, Dcor_evm.model.hic_scaffold_9_pilon.219	Hol_evm.model.scaffold11694.1
OG0001909	Dcor_evm.model.hic_scaffold_8_pilon.886	Hol_evm.model.scaffold14323.1
OG0001912	Dcor_evm.model.hic_scaffold_5_pilon.1238	Hol_evm.model.scaffold10026.2
OG0001914	Dcor_evm.model.hic_scaffold_4_pilon.1212, Dcor_evm.model.hic_scaffold_4_pilon.1213	Hol_evm.model.scaffold15156.18
OG0001916	Dcor_evm.model.hic_scaffold_7_pilon.493	Hol_evm.model.scaffold05353.1
OG0001917	Dcor_evm.model.hic_scaffold_6_pilon.278	Hol_evm.model.scaffold08799.10
OG0001918	Dcor_evm.model.hic_scaffold_5_pilon.468	Hol_evm.model.scaffold12156.2
OG0001920	Dcor_evm.model.hic_scaffold_8_pilon.954, Dcor_evm.model.hic_scaffold_8_pilon.644	Hol_evm.model.scaffold02953.4, Hol_evm.model.scaffold18402.20
OG0001921	Dcor_evm.model.hic_scaffold_2_pilon.100	Hol_evm.model.scaffold10873.1
OG0001922	Dcor_evm.model.hic_scaffold_7_pilon.375	Hol_evm.model.scaffold04746.1
OG0001923	Dcor_evm.model.hic_scaffold_9_pilon.284	Hol_evm.model.scaffold03236.2
OG0001924	Dcor_evm.model.hic_scaffold_7_pilon.1370	Hol_evm.model.scaffold05087.7
OG0001925	Dcor_evm.model.hic_scaffold_1_pilon.114	Hol_evm.model.scaffold16660.6
OG0001925	Dcor_evm.model.hic_scaffold_41_pilon.31	Hol_evm.model.scaffold16660.5
OG0001926	Dcor_evm.model.hic_scaffold_1_pilon.38	Hol_evm.model.scaffold13787.2
OG0001927	Dcor_evm.model.hic_scaffold_6_pilon.1519	Hol_evm.model.scaffold10590.3
OG0001928	Dcor_evm.model.hic_scaffold_4_pilon.676	Hol_evm.model.scaffold11596.3, Hol_evm.model.scaffold13474.1
OG0001929	Dcor_evm.model.hic_scaffold_4_pilon.1101, Dcor_evm.model.hic_scaffold_5_pilon.1477	Hol_evm.model.scaffold15156.10
OG0001930	Dcor_evm.model.hic_scaffold_7_pilon.1195	Hol_evm.model.scaffold18461.2
OG0001931	Dcor_evm.model.hic_scaffold_3_pilon.322	Hol_evm.model.scaffold10871.5
OG0001931	Dcor_evm.model.hic_scaffold_9_pilon.1794	Hol_evm.model.scaffold17897.7
OG0001932	Dcor_evm.model.hic_scaffold_4_pilon.668	Hol_evm.model.scaffold15271.1
OG0001934	Dcor_evm.model.hic_scaffold_10_pilon.866	Hol_evm.model.scaffold10413.1
OG0001936	Dcor_evm.model.hic_scaffold_5_pilon.1258	Hol_evm.model.scaffold11244.2
OG0001937	Dcor_evm.model.hic_scaffold_9_pilon.350	Hol_evm.model.scaffold05634.4
OG0001938	Dcor_evm.model.hic_scaffold_3_pilon.204, Dcor_evm.model.hic_scaffold_7_pilon.1033	Hol_evm.model.scaffold03693.6
OG0001939	Dcor_evm.model.hic_scaffold_2_pilon.617	Hol_evm.model.scaffold05358.5
OG0001940	Dcor_evm.model.hic_scaffold_4_pilon.1325, Dcor_evm.model.hic_scaffold_4_pilon.1195	Hol_evm.model.scaffold09617.1
OG0001942	Dcor_evm.model.hic_scaffold_9_pilon.1690	Hol_evm.model.scaffold08231.10
OG0001943	Dcor_evm.model.hic_scaffold_10_pilon.1202	Hol_evm.model.scaffold00072.2
OG0001944	Dcor_evm.model.hic_scaffold_4_pilon.1264	Hol_evm.model.scaffold12529.3
OG0001945	Dcor_evm.model.hic_scaffold_9_pilon.25	Hol_evm.model.scaffold01651.2
OG0001946	Dcor_evm.model.hic_scaffold_3_pilon.945	Hol_evm.model.scaffold11572.7
OG0001947	Dcor_evm.model.hic_scaffold_3_pilon.1359, Dcor_evm.model.hic_scaffold_3_pilon.1358	Hol_evm.model.scaffold02896.1, Hol_evm.model.scaffold07561.1
OG0001948	Dcor_evm.model.hic_scaffold_9_pilon.279	Hol_evm.model.scaffold00915.25
OG0001951	Dcor_evm.model.hic_scaffold_7_pilon.1353	Hol_evm.model.scaffold15883.1
OG0001952	Dcor_evm.model.hic_scaffold_16_pilon.233, Dcor_evm.model.hic_scaffold_6_pilon.454	Hol_evm.model.scaffold08530.2
OG0001953	Dcor_evm.model.hic_scaffold_2_pilon.447	Hol_evm.model.scaffold03793.6
OG0001954	Dcor_evm.model.hic_scaffold_8_pilon.217	Hol_evm.model.scaffold07862.3
OG0001955	Dcor_evm.model.hic_scaffold_12_pilon.13, Dcor_evm.model.hic_scaffold_3_pilon.1367	Hol_evm.model.scaffold08933.5
OG0001957	Dcor_evm.model.hic_scaffold_7_pilon.135	Hol_evm.model.scaffold09038.1
OG0001958	Dcor_evm.model.hic_scaffold_5_pilon.1201	Hol_evm.model.scaffold09170.4
OG0001960	Dcor_evm.model.hic_scaffold_6_pilon.1490	Hol_evm.model.scaffold15752.1
OG0001961	Dcor_evm.model.hic_scaffold_6_pilon.1623	Hol_evm.model.scaffold03829.1
OG0001962	Dcor_evm.model.hic_scaffold_1_pilon.835	Hol_evm.model.scaffold18230.2
OG0001963	Dcor_evm.model.hic_scaffold_1_pilon.831	Hol_evm.model.scaffold04941.5
OG0001964	Dcor_evm.model.hic_scaffold_4_pilon.64, Dcor_evm.model.hic_scaffold_4_pilon.250	Hol_evm.model.scaffold11739.4
OG0001965	Dcor_evm.model.hic_scaffold_2_pilon.160, Dcor_evm.model.scaffold2158_size1465.1	Hol_evm.model.scaffold08965.1
OG0001966	Dcor_evm.model.hic_scaffold_7_pilon.1398	Hol_evm.model.scaffold09017.10
OG0001967	Dcor_evm.model.hic_scaffold_12_pilon.46, Dcor_evm.model.hic_scaffold_3_pilon.1397	Hol_evm.model.scaffold01591.4
OG0001968	Dcor_evm.model.hic_scaffold_4_pilon.970	Hol_evm.model.scaffold09232.3
OG0001969	Dcor_evm.model.hic_scaffold_7_pilon.1207	Hol_evm.model.scaffold17911.5
OG0001970	Dcor_evm.model.hic_scaffold_10_pilon.522	Hol_evm.model.scaffold03560.11
OG0001971	Dcor_evm.model.hic_scaffold_6_pilon.1388, Dcor_evm.model.hic_scaffold_6_pilon.1387	Hol_evm.model.scaffold03948.5
OG0001972	Dcor_evm.model.hic_scaffold_3_pilon.560	Hol_evm.model.scaffold14705.1
OG0001973	Dcor_evm.model.hic_scaffold_1_pilon.709	Hol_evm.model.scaffold15114.16
OG0001974	Dcor_evm.model.hic_scaffold_4_pilon.732	Hol_evm.model.scaffold04288.1
OG0001975	Dcor_evm.model.hic_scaffold_10_pilon.771, Dcor_evm.model.hic_scaffold_10_pilon.770	Hol_evm.model.scaffold11715.32
OG0001978	Dcor_evm.model.hic_scaffold_7_pilon.1572	Hol_evm.model.scaffold00242.3
OG0001979	Dcor_evm.model.hic_scaffold_6_pilon.979	Hol_evm.model.scaffold04229.2
OG0001980	Dcor_evm.model.hic_scaffold_4_pilon.564	Hol_evm.model.scaffold17376.5
OG0001981	Dcor_evm.model.hic_scaffold_6_pilon.1330	Hol_evm.model.scaffold10713.6
OG0001982	Dcor_evm.model.hic_scaffold_1_pilon.405	Hol_evm.model.scaffold16801.1
OG0001983	Dcor_evm.model.hic_scaffold_6_pilon.93	Hol_evm.model.scaffold18606.22
OG0001985	Dcor_evm.model.hic_scaffold_3_pilon.905, Dcor_evm.model.hic_scaffold_7_pilon.1046	Hol_evm.model.scaffold06212.2
